Teams,Borda Points
ohio-state-buckeyes,1444
tcu-horned-frogs,1371
baylor-bears,1364
michigan-state-spartans,1291
utah-utes,1254
clemson-tigers,1217
lsu-tigers,1212
alabama-crimson-tide,1026
texas-am-aggies,1009
oklahoma-sooners,976
florida-gators,935
florida-state-seminoles,923
northwestern-wildcats,753
ole-miss-rebels,734
notre-dame-fighting-irish,724
stanford-cardinal,619
usc-trojans,506
michigan-wolverines,465
georgia-bulldogs,454
ucla-bruins,426
oklahoma-state-cowboys,347
california-golden-bears,261
toledo-rockets,117
boise-state-broncos,73
oregon-ducks,44
duke-blue-devils,43
houston-cougars,41
temple-owls,35
memphis-tigers,29
navy-midshipmen,22
arizona-state-sun-devils,19
mississippi-state-bulldogs,12
west-virginia-mountaineers,11
texas-tech-red-raiders,5
byu-cougars,3
kansas-state-wildcats,2
missouri-tigers,2
