Teams,Borda Points
ohio-state-buckeyes,1465
baylor-bears,1408
clemson-tigers,1381
lsu-tigers,1346
tcu-horned-frogs,1336
michigan-state-spartans,1249
alabama-crimson-tide,1160
notre-dame-fighting-irish,1019
stanford-cardinal,1014
iowa-hawkeyes,954
florida-gators,923
oklahoma-state-cowboys,880
utah-utes,809
oklahoma-sooners,712
memphis-tigers,683
michigan-wolverines,613
florida-state-seminoles,572
houston-cougars,467
ole-miss-rebels,419
toledo-rockets,375
north-carolina-tar-heels,266
ucla-bruins,210
mississippi-state-bulldogs,162
texas-am-aggies,117
wisconsin-badgers,77
usc-trojans,66
byu-cougars,30
northwestern-wildcats,25
duke-blue-devils,8
penn-state-nittany-lions,7
california-golden-bears,5
boise-state-broncos,4
appalachian-state-mountaineers,4
navy-midshipmen,2
tennessee-volunteers,2
pittsburgh-panthers,2
washington-state-cougars,1
