Teams,Borda Points
ohio-state-buckeyes,1490
michigan-state-spartans,1415
tcu-horned-frogs,1347
ole-miss-rebels,1345
baylor-bears,1217
notre-dame-fighting-irish,1189
georgia-bulldogs,1167
lsu-tigers,1098
ucla-bruins,1004
florida-state-seminoles,974
clemson-tigers,930
oregon-ducks,890
texas-am-aggies,841
oklahoma-sooners,824
arizona-wildcats,547
northwestern-wildcats,527
utah-utes,497
usc-trojans,422
georgia-tech-yellow-jackets,409
stanford-cardinal,333
byu-cougars,215
wisconsin-badgers,208
oklahoma-state-cowboys,188
missouri-tigers,167
mississippi-state-bulldogs,70
west-virginia-mountaineers,58
tennessee-volunteers,57
california-golden-bears,53
toledo-rockets,46
arizona-state-sun-devils,31
temple-owls,30
texas-tech-red-raiders,29
houston-cougars,28
auburn-tigers,24
boise-state-broncos,21
miami-fl-hurricanes,18
iowa-hawkeyes,14
kansas-state-wildcats,11
florida-gators,10
minnesota-golden-gophers,6
north-carolina-state-wolfpack,6
virginia-tech-hokies,6
memphis-tigers,2
