Teams,Borda Points
ohio-state-buckeyes,1411
baylor-bears,1390
tcu-horned-frogs,1354
utah-utes,1350
clemson-tigers,1260
lsu-tigers,1231
michigan-state-spartans,1139
florida-gators,1075
texas-am-aggies,1046
alabama-crimson-tide,1034
florida-state-seminoles,937
michigan-wolverines,894
ole-miss-rebels,803
notre-dame-fighting-irish,767
stanford-cardinal,662
oklahoma-state-cowboys,615
iowa-hawkeyes,522
ucla-bruins,491
oklahoma-sooners,355
northwestern-wildcats,338
boise-state-broncos,286
california-golden-bears,225
houston-cougars,145
duke-blue-devils,129
temple-owls,119
memphis-tigers,76
arizona-state-sun-devils,29
mississippi-state-bulldogs,21
georgia-bulldogs,18
texas-tech-red-raiders,13
byu-cougars,9
western-kentucky-hilltoppers,8
usc-trojans,6
kentucky-wildcats,5
penn-state-nittany-lions,4
navy-midshipmen,3
north-carolina-tar-heels,2
