Teams,Borda Points
clemson-tigers,1518
alabama-crimson-tide,1469
iowa-hawkeyes,1325
notre-dame-fighting-irish,1317
oklahoma-sooners,1295
michigan-state-spartans,1286
baylor-bears,1161
ohio-state-buckeyes,1052
oklahoma-state-cowboys,995
florida-gators,926
north-carolina-tar-heels,900
michigan-wolverines,855
stanford-cardinal,816
florida-state-seminoles,680
tcu-horned-frogs,652
navy-midshipmen,647
northwestern-wildcats,593
oregon-ducks,474
ole-miss-rebels,364
washington-state-cougars,360
houston-cougars,281
ucla-bruins,240
mississippi-state-bulldogs,139
toledo-rockets,132
utah-utes,105
pittsburgh-panthers,65
lsu-tigers,35
texas-am-aggies,30
wisconsin-badgers,24
air-force-falcons,18
usc-trojans,9
western-kentucky-hilltoppers,8
arkansas-razorbacks,7
georgia-bulldogs,5
byu-cougars,3
tennessee-volunteers,2
arkansas-state-red-wolves,2
south-florida-bulls,1
west-virginia-mountaineers,1
