Teams,Borda Points
ohio-state-buckeyes,1411
baylor-bears,1390
tcu-horned-frogs,1354
utah-utes,1350
clemson-tigers,1260
lsu-tigers,1231
michigan-state-spartans,1139
florida-gators,1075
texas-am-aggies,1046
alabama-crimson-tide,1034
florida-state-seminoles,937
michigan-wolverines,894
ole-miss-rebels,803
notre-dame-fighting-irish,766
stanford-cardinal,672
oklahoma-state-cowboys,618
iowa-hawkeyes,529
ucla-bruins,502
oklahoma-sooners,362
boise-state-broncos,292
toledo-rockets,266
california-golden-bears,230
houston-cougars,147
duke-blue-devils,137
temple-owls,121
memphis-tigers,77
arizona-state-sun-devils,33
mississippi-state-bulldogs,22
georgia-bulldogs,18
texas-tech-red-raiders,12
byu-cougars,10
western-kentucky-hilltoppers,8
usc-trojans,7
kentucky-wildcats,6
penn-state-nittany-lions,5
navy-midshipmen,3
north-carolina-tar-heels,1
