Teams,Borda Points
clemson-tigers,1518
alabama-crimson-tide,1469
iowa-hawkeyes,1325
notre-dame-fighting-irish,1317
oklahoma-sooners,1295
michigan-state-spartans,1286
baylor-bears,1161
ohio-state-buckeyes,1051
oklahoma-state-cowboys,995
florida-gators,926
north-carolina-tar-heels,900
michigan-wolverines,855
stanford-cardinal,816
florida-state-seminoles,681
tcu-horned-frogs,652
navy-midshipmen,648
northwestern-wildcats,593
oregon-ducks,470
ole-miss-rebels,358
washington-state-cougars,354
houston-cougars,276
ucla-bruins,230
mississippi-state-bulldogs,133
toledo-rockets,123
temple-owls,107
utah-utes,101
pittsburgh-panthers,60
lsu-tigers,33
texas-am-aggies,27
wisconsin-badgers,22
air-force-falcons,15
arkansas-razorbacks,7
western-kentucky-hilltoppers,6
georgia-bulldogs,5
byu-cougars,3
tennessee-volunteers,2
south-florida-bulls,1
arkansas-state-red-wolves,1
west-virginia-mountaineers,1
