Teams,Borda Points
ohio-state-buckeyes,1465
baylor-bears,1408
clemson-tigers,1381
lsu-tigers,1346
tcu-horned-frogs,1336
michigan-state-spartans,1249
alabama-crimson-tide,1160
notre-dame-fighting-irish,1019
stanford-cardinal,1014
iowa-hawkeyes,954
florida-gators,923
oklahoma-state-cowboys,879
utah-utes,810
oklahoma-sooners,717
memphis-tigers,685
michigan-wolverines,623
florida-state-seminoles,576
houston-cougars,486
ole-miss-rebels,442
north-carolina-tar-heels,289
ucla-bruins,232
temple-owls,214
mississippi-state-bulldogs,177
texas-am-aggies,126
wisconsin-badgers,85
usc-trojans,70
byu-cougars,32
northwestern-wildcats,29
duke-blue-devils,8
penn-state-nittany-lions,7
boise-state-broncos,6
appalachian-state-mountaineers,5
california-golden-bears,5
tennessee-volunteers,3
pittsburgh-panthers,3
navy-midshipmen,2
washington-state-cougars,2
