Teams,Borda Points
clemson-tigers,1518
alabama-crimson-tide,1469
iowa-hawkeyes,1325
notre-dame-fighting-irish,1317
oklahoma-sooners,1295
michigan-state-spartans,1286
baylor-bears,1161
ohio-state-buckeyes,1051
oklahoma-state-cowboys,995
florida-gators,926
north-carolina-tar-heels,900
michigan-wolverines,855
stanford-cardinal,816
florida-state-seminoles,680
tcu-horned-frogs,654
navy-midshipmen,647
northwestern-wildcats,595
oregon-ducks,472
ole-miss-rebels,365
washington-state-cougars,359
houston-cougars,285
ucla-bruins,241
mississippi-state-bulldogs,143
temple-owls,118
utah-utes,107
pittsburgh-panthers,64
lsu-tigers,39
texas-am-aggies,29
wisconsin-badgers,24
air-force-falcons,17
western-kentucky-hilltoppers,8
usc-trojans,8
arkansas-razorbacks,7
georgia-bulldogs,6
byu-cougars,4
tennessee-volunteers,2
arkansas-state-red-wolves,2
south-florida-bulls,1
west-virginia-mountaineers,1
