Teams,Borda Points
ohio-state-buckeyes,1490
michigan-state-spartans,1415
tcu-horned-frogs,1345
ole-miss-rebels,1345
baylor-bears,1213
notre-dame-fighting-irish,1183
georgia-bulldogs,1162
lsu-tigers,1088
ucla-bruins,981
florida-state-seminoles,953
clemson-tigers,903
alabama-crimson-tide,882
oregon-ducks,855
texas-am-aggies,798
oklahoma-sooners,782
arizona-wildcats,490
northwestern-wildcats,470
utah-utes,440
usc-trojans,368
georgia-tech-yellow-jackets,354
stanford-cardinal,288
byu-cougars,176
wisconsin-badgers,176
oklahoma-state-cowboys,150
missouri-tigers,135
mississippi-state-bulldogs,53
west-virginia-mountaineers,50
tennessee-volunteers,45
toledo-rockets,37
arizona-state-sun-devils,26
houston-cougars,22
texas-tech-red-raiders,22
auburn-tigers,21
temple-owls,20
boise-state-broncos,17
miami-fl-hurricanes,14
iowa-hawkeyes,10
kansas-state-wildcats,9
florida-gators,8
north-carolina-state-wolfpack,5
minnesota-golden-gophers,4
virginia-tech-hokies,4
memphis-tigers,1
