Teams,Borda Points
ohio-state-buckeyes,1444
tcu-horned-frogs,1371
baylor-bears,1364
michigan-state-spartans,1291
utah-utes,1254
clemson-tigers,1217
lsu-tigers,1212
alabama-crimson-tide,1026
texas-am-aggies,1009
oklahoma-sooners,976
florida-gators,935
florida-state-seminoles,922
northwestern-wildcats,753
ole-miss-rebels,731
notre-dame-fighting-irish,722
stanford-cardinal,617
usc-trojans,500
michigan-wolverines,453
georgia-bulldogs,442
ucla-bruins,417
oklahoma-state-cowboys,337
iowa-hawkeyes,260
california-golden-bears,239
boise-state-broncos,69
oregon-ducks,41
houston-cougars,36
duke-blue-devils,36
temple-owls,24
navy-midshipmen,21
memphis-tigers,20
arizona-state-sun-devils,15
mississippi-state-bulldogs,11
west-virginia-mountaineers,9
texas-tech-red-raiders,5
byu-cougars,3
kansas-state-wildcats,2
missouri-tigers,1
