Teams,Borda Points
alabama-crimson-tide,1525
clemson-tigers,1464
stanford-cardinal,1360
ohio-state-buckeyes,1342
oklahoma-sooners,1272
michigan-state-spartans,1229
tcu-horned-frogs,1106
houston-cougars,1065
iowa-hawkeyes,1004
ole-miss-rebels,996
notre-dame-fighting-irish,976
baylor-bears,859
florida-state-seminoles,688
north-carolina-tar-heels,621
lsu-tigers,602
utah-utes,551
navy-midshipmen,524
oregon-ducks,446
oklahoma-state-cowboys,428
wisconsin-badgers,390
tennessee-volunteers,310
northwestern-wildcats,249
western-kentucky-hilltoppers,168
florida-gators,154
georgia-bulldogs,132
san-diego-state-aztecs,65
washington-state-cougars,63
mississippi-state-bulldogs,63
toledo-rockets,42
arkansas-razorbacks,32
appalachian-state-mountaineers,13
usc-trojans,11
boise-state-broncos,5
duke-blue-devils,4
temple-owls,3
byu-cougars,2
