Teams,Borda Points
ohio-state-buckeyes,1525
tcu-horned-frogs,1429
alabama-crimson-tide,1322
baylor-bears,1263
michigan-state-spartans,1256
auburn-tigers,1195
oregon-ducks,1158
usc-trojans,1088
georgia-bulldogs,997
florida-state-seminoles,966
notre-dame-fighting-irish,886
clemson-tigers,876
lsu-tigers,707
arizona-state-sun-devils,640
georgia-tech-yellow-jackets,634
ole-miss-rebels,598
arkansas-razorbacks,452
oklahoma-sooners,445
wisconsin-badgers,442
stanford-cardinal,392
arizona-wildcats,350
boise-state-broncos,287
missouri-tigers,265
tennessee-volunteers,142
mississippi-state-bulldogs,120
texas-am-aggies,75
oklahoma-state-cowboys,58
virginia-tech-hokies,53
utah-utes,45
penn-state-nittany-lions,26
louisville-cardinals,16
nebraska-cornhuskers,9
cincinnati-bearcats,9
kansas-state-wildcats,8
north-carolina-state-wolfpack,6
florida-gators,5
texas-longhorns,4
byu-cougars,4
michigan-wolverines,3
northern-illinois-huskies,3
western-kentucky-hilltoppers,2
west-virginia-mountaineers,2
california-golden-bears,2
