Teams,Borda Points
alabama-crimson-tide,1525
clemson-tigers,1464
stanford-cardinal,1360
ohio-state-buckeyes,1342
oklahoma-sooners,1277
michigan-state-spartans,1238
tcu-horned-frogs,1121
iowa-hawkeyes,1017
ole-miss-rebels,1017
notre-dame-fighting-irish,996
michigan-wolverines,957
baylor-bears,874
florida-state-seminoles,690
north-carolina-tar-heels,623
lsu-tigers,603
utah-utes,555
navy-midshipmen,525
oregon-ducks,446
oklahoma-state-cowboys,428
wisconsin-badgers,390
tennessee-volunteers,310
northwestern-wildcats,249
western-kentucky-hilltoppers,168
florida-gators,154
georgia-bulldogs,132
san-diego-state-aztecs,65
washington-state-cougars,63
mississippi-state-bulldogs,63
toledo-rockets,42
arkansas-razorbacks,32
appalachian-state-mountaineers,13
usc-trojans,11
boise-state-broncos,5
duke-blue-devils,4
temple-owls,3
byu-cougars,2
