Teams,Borda Points
ohio-state-buckeyes,1411
baylor-bears,1390
tcu-horned-frogs,1354
utah-utes,1350
clemson-tigers,1260
lsu-tigers,1231
michigan-state-spartans,1139
florida-gators,1075
texas-am-aggies,1046
alabama-crimson-tide,1035
florida-state-seminoles,938
michigan-wolverines,897
ole-miss-rebels,807
notre-dame-fighting-irish,768
stanford-cardinal,669
oklahoma-state-cowboys,631
iowa-hawkeyes,553
oklahoma-sooners,387
northwestern-wildcats,357
boise-state-broncos,307
toledo-rockets,284
california-golden-bears,240
houston-cougars,155
duke-blue-devils,142
temple-owls,130
memphis-tigers,83
arizona-state-sun-devils,30
mississippi-state-bulldogs,24
georgia-bulldogs,20
texas-tech-red-raiders,12
byu-cougars,10
western-kentucky-hilltoppers,8
kentucky-wildcats,6
usc-trojans,6
penn-state-nittany-lions,5
navy-midshipmen,4
north-carolina-tar-heels,2
