Teams,Borda Points
clemson-tigers,1495
ohio-state-buckeyes,1468
alabama-crimson-tide,1404
oklahoma-state-cowboys,1304
notre-dame-fighting-irish,1270
stanford-cardinal,1202
iowa-hawkeyes,1150
lsu-tigers,1109
utah-utes,960
florida-gators,947
oklahoma-sooners,919
tcu-horned-frogs,902
michigan-state-spartans,867
michigan-wolverines,745
houston-cougars,622
north-carolina-tar-heels,567
ucla-bruins,461
florida-state-seminoles,437
mississippi-state-bulldogs,416
temple-owls,368
navy-midshipmen,270
wisconsin-badgers,233
northwestern-wildcats,223
memphis-tigers,188
usc-trojans,129
byu-cougars,47
ole-miss-rebels,32
boise-state-broncos,8
texas-am-aggies,7
toledo-rockets,6
western-kentucky-hilltoppers,4
washington-state-cougars,4
