Teams,Borda Points
ohio-state-buckeyes,1490
michigan-state-spartans,1415
tcu-horned-frogs,1345
ole-miss-rebels,1345
baylor-bears,1213
notre-dame-fighting-irish,1183
georgia-bulldogs,1162
lsu-tigers,1088
ucla-bruins,981
florida-state-seminoles,954
clemson-tigers,904
alabama-crimson-tide,882
oregon-ducks,855
texas-am-aggies,801
oklahoma-sooners,783
arizona-wildcats,499
northwestern-wildcats,488
utah-utes,462
usc-trojans,391
stanford-cardinal,306
byu-cougars,206
wisconsin-badgers,197
oklahoma-state-cowboys,176
missouri-tigers,157
mississippi-state-bulldogs,68
tennessee-volunteers,55
west-virginia-mountaineers,55
california-golden-bears,50
toledo-rockets,42
arizona-state-sun-devils,29
temple-owls,27
houston-cougars,27
texas-tech-red-raiders,26
auburn-tigers,21
boise-state-broncos,20
miami-fl-hurricanes,15
iowa-hawkeyes,13
kansas-state-wildcats,10
florida-gators,9
virginia-tech-hokies,6
minnesota-golden-gophers,5
north-carolina-state-wolfpack,5
memphis-tigers,2
