Teams,Borda Points
ohio-state-buckeyes,1466
baylor-bears,1417
clemson-tigers,1378
lsu-tigers,1344
tcu-horned-frogs,1327
michigan-state-spartans,1250
alabama-crimson-tide,1163
stanford-cardinal,1062
notre-dame-fighting-irish,997
iowa-hawkeyes,934
florida-gators,868
oklahoma-state-cowboys,864
utah-utes,839
oklahoma-sooners,699
michigan-wolverines,669
memphis-tigers,662
florida-state-seminoles,575
houston-cougars,428
ole-miss-rebels,395
toledo-rockets,383
duke-blue-devils,305
pittsburgh-panthers,200
ucla-bruins,139
mississippi-state-bulldogs,126
texas-am-aggies,86
north-carolina-tar-heels,62
usc-trojans,39
byu-cougars,21
georgia-bulldogs,19
wisconsin-badgers,18
northwestern-wildcats,14
appalachian-state-mountaineers,9
california-golden-bears,5
washington-state-cougars,4
