Teams,Borda Points
ohio-state-buckeyes,1411
baylor-bears,1390
tcu-horned-frogs,1354
utah-utes,1350
clemson-tigers,1260
lsu-tigers,1231
michigan-state-spartans,1139
florida-gators,1075
texas-am-aggies,1046
alabama-crimson-tide,1034
florida-state-seminoles,937
michigan-wolverines,894
ole-miss-rebels,803
notre-dame-fighting-irish,766
stanford-cardinal,662
oklahoma-state-cowboys,614
iowa-hawkeyes,521
ucla-bruins,488
oklahoma-sooners,346
northwestern-wildcats,325
boise-state-broncos,267
toledo-rockets,244
california-golden-bears,214
houston-cougars,128
duke-blue-devils,117
memphis-tigers,65
arizona-state-sun-devils,28
mississippi-state-bulldogs,19
georgia-bulldogs,16
texas-tech-red-raiders,11
byu-cougars,8
western-kentucky-hilltoppers,5
kentucky-wildcats,5
usc-trojans,5
penn-state-nittany-lions,5
navy-midshipmen,4
north-carolina-tar-heels,2
