Teams,Borda Points
ohio-state-buckeyes,1525
tcu-horned-frogs,1428
alabama-crimson-tide,1322
baylor-bears,1263
michigan-state-spartans,1256
auburn-tigers,1192
oregon-ducks,1156
usc-trojans,1085
georgia-bulldogs,991
florida-state-seminoles,959
notre-dame-fighting-irish,873
clemson-tigers,863
ucla-bruins,698
lsu-tigers,675
arizona-state-sun-devils,605
georgia-tech-yellow-jackets,588
ole-miss-rebels,564
arkansas-razorbacks,410
oklahoma-sooners,394
wisconsin-badgers,394
stanford-cardinal,347
arizona-wildcats,312
boise-state-broncos,241
missouri-tigers,219
tennessee-volunteers,114
mississippi-state-bulldogs,100
texas-am-aggies,61
oklahoma-state-cowboys,46
virginia-tech-hokies,42
utah-utes,36
penn-state-nittany-lions,21
louisville-cardinals,12
nebraska-cornhuskers,6
kansas-state-wildcats,5
florida-gators,4
north-carolina-state-wolfpack,4
texas-longhorns,3
northern-illinois-huskies,3
michigan-wolverines,2
byu-cougars,2
western-kentucky-hilltoppers,1
west-virginia-mountaineers,1
california-golden-bears,1
