Teams,Borda Points
ohio-state-buckeyes,1411
baylor-bears,1390
tcu-horned-frogs,1354
utah-utes,1350
clemson-tigers,1260
lsu-tigers,1231
michigan-state-spartans,1139
florida-gators,1075
texas-am-aggies,1046
alabama-crimson-tide,1034
florida-state-seminoles,938
michigan-wolverines,894
ole-miss-rebels,804
notre-dame-fighting-irish,766
stanford-cardinal,663
oklahoma-state-cowboys,615
iowa-hawkeyes,523
ucla-bruins,495
oklahoma-sooners,357
northwestern-wildcats,333
boise-state-broncos,281
toledo-rockets,256
houston-cougars,135
duke-blue-devils,124
temple-owls,108
memphis-tigers,75
arizona-state-sun-devils,33
mississippi-state-bulldogs,22
georgia-bulldogs,18
texas-tech-red-raiders,11
byu-cougars,10
western-kentucky-hilltoppers,7
usc-trojans,7
kentucky-wildcats,5
penn-state-nittany-lions,4
navy-midshipmen,3
north-carolina-tar-heels,2
