Teams,Borda Points
clemson-tigers,1496
ohio-state-buckeyes,1460
alabama-crimson-tide,1424
oklahoma-state-cowboys,1301
notre-dame-fighting-irish,1286
iowa-hawkeyes,1216
oklahoma-sooners,1182
florida-gators,1055
michigan-state-spartans,1008
baylor-bears,946
tcu-horned-frogs,857
north-carolina-tar-heels,791
houston-cougars,790
michigan-wolverines,738
stanford-cardinal,668
florida-state-seminoles,559
lsu-tigers,549
utah-utes,516
navy-midshipmen,465
northwestern-wildcats,398
wisconsin-badgers,339
usc-trojans,204
washington-state-cougars,171
oregon-ducks,171
ole-miss-rebels,44
toledo-rockets,39
arkansas-razorbacks,36
memphis-tigers,34
ucla-bruins,18
pittsburgh-panthers,15
temple-owls,14
georgia-bulldogs,8
texas-am-aggies,8
bowling-green-falcons,4
western-kentucky-hilltoppers,4
air-force-falcons,1
arkansas-state-red-wolves,1
