Teams,Borda Points
ohio-state-buckeyes,1482
michigan-state-spartans,1398
ole-miss-rebels,1349
tcu-horned-frogs,1260
baylor-bears,1200
notre-dame-fighting-irish,1167
ucla-bruins,1166
georgia-bulldogs,1150
lsu-tigers,1080
utah-utes,1050
florida-state-seminoles,910
clemson-tigers,881
texas-am-aggies,819
oklahoma-sooners,793
northwestern-wildcats,621
usc-trojans,569
stanford-cardinal,540
wisconsin-badgers,360
oklahoma-state-cowboys,333
mississippi-state-bulldogs,254
michigan-wolverines,251
west-virginia-mountaineers,215
california-golden-bears,188
florida-gators,180
toledo-rockets,93
oregon-ducks,77
arizona-wildcats,61
iowa-hawkeyes,48
boise-state-broncos,47
texas-tech-red-raiders,46
houston-cougars,29
temple-owls,27
duke-blue-devils,25
miami-fl-hurricanes,20
memphis-tigers,18
kansas-state-wildcats,15
north-carolina-state-wolfpack,13
navy-midshipmen,12
byu-cougars,6
minnesota-golden-gophers,6
tennessee-volunteers,5
