Teams,Borda Points
clemson-tigers,1496
ohio-state-buckeyes,1460
alabama-crimson-tide,1424
oklahoma-state-cowboys,1301
notre-dame-fighting-irish,1286
iowa-hawkeyes,1216
oklahoma-sooners,1182
florida-gators,1055
michigan-state-spartans,1010
baylor-bears,947
tcu-horned-frogs,862
houston-cougars,802
north-carolina-tar-heels,799
michigan-wolverines,747
stanford-cardinal,685
lsu-tigers,584
utah-utes,542
navy-midshipmen,507
northwestern-wildcats,445
wisconsin-badgers,390
usc-trojans,245
oregon-ducks,219
washington-state-cougars,214
ole-miss-rebels,59
toledo-rockets,54
memphis-tigers,47
arkansas-razorbacks,46
mississippi-state-bulldogs,34
ucla-bruins,29
pittsburgh-panthers,22
temple-owls,19
georgia-bulldogs,11
texas-am-aggies,10
bowling-green-falcons,6
western-kentucky-hilltoppers,6
air-force-falcons,2
arkansas-state-red-wolves,2
