Teams,Borda Points
ohio-state-buckeyes,1482
michigan-state-spartans,1397
ole-miss-rebels,1349
tcu-horned-frogs,1254
baylor-bears,1197
notre-dame-fighting-irish,1163
ucla-bruins,1156
georgia-bulldogs,1148
lsu-tigers,1075
utah-utes,1034
florida-state-seminoles,891
clemson-tigers,856
alabama-crimson-tide,850
texas-am-aggies,776
oklahoma-sooners,749
northwestern-wildcats,570
usc-trojans,515
stanford-cardinal,488
wisconsin-badgers,324
oklahoma-state-cowboys,297
mississippi-state-bulldogs,222
west-virginia-mountaineers,192
california-golden-bears,165
florida-gators,158
toledo-rockets,80
oregon-ducks,65
arizona-wildcats,54
boise-state-broncos,43
texas-tech-red-raiders,42
iowa-hawkeyes,38
temple-owls,25
duke-blue-devils,24
houston-cougars,23
miami-fl-hurricanes,16
memphis-tigers,15
kansas-state-wildcats,13
navy-midshipmen,11
north-carolina-state-wolfpack,11
byu-cougars,6
minnesota-golden-gophers,5
tennessee-volunteers,4
