Teams,Borda Points
ohio-state-buckeyes,1466
baylor-bears,1417
clemson-tigers,1378
lsu-tigers,1344
tcu-horned-frogs,1327
michigan-state-spartans,1250
alabama-crimson-tide,1163
stanford-cardinal,1062
notre-dame-fighting-irish,997
iowa-hawkeyes,934
florida-gators,868
oklahoma-state-cowboys,864
utah-utes,838
oklahoma-sooners,698
michigan-wolverines,668
memphis-tigers,664
florida-state-seminoles,574
houston-cougars,427
ole-miss-rebels,389
toledo-rockets,382
temple-owls,329
pittsburgh-panthers,195
ucla-bruins,136
mississippi-state-bulldogs,124
texas-am-aggies,85
north-carolina-tar-heels,61
usc-trojans,38
byu-cougars,21
georgia-bulldogs,20
wisconsin-badgers,17
northwestern-wildcats,15
appalachian-state-mountaineers,9
california-golden-bears,6
washington-state-cougars,4
