Teams,Borda Points
ohio-state-buckeyes,1490
michigan-state-spartans,1415
tcu-horned-frogs,1345
ole-miss-rebels,1345
baylor-bears,1213
notre-dame-fighting-irish,1183
georgia-bulldogs,1162
lsu-tigers,1088
ucla-bruins,981
florida-state-seminoles,953
clemson-tigers,903
alabama-crimson-tide,882
oregon-ducks,855
texas-am-aggies,798
oklahoma-sooners,782
arizona-wildcats,488
northwestern-wildcats,476
utah-utes,446
usc-trojans,373
georgia-tech-yellow-jackets,360
stanford-cardinal,294
byu-cougars,185
wisconsin-badgers,183
oklahoma-state-cowboys,161
mississippi-state-bulldogs,59
west-virginia-mountaineers,51
tennessee-volunteers,47
california-golden-bears,42
toledo-rockets,39
arizona-state-sun-devils,27
temple-owls,23
houston-cougars,23
texas-tech-red-raiders,23
auburn-tigers,20
boise-state-broncos,17
miami-fl-hurricanes,15
iowa-hawkeyes,12
kansas-state-wildcats,10
florida-gators,8
minnesota-golden-gophers,5
north-carolina-state-wolfpack,5
virginia-tech-hokies,4
memphis-tigers,2
