Teams,Borda Points
clemson-tigers,1518
alabama-crimson-tide,1469
iowa-hawkeyes,1330
notre-dame-fighting-irish,1323
oklahoma-sooners,1296
michigan-state-spartans,1295
ohio-state-buckeyes,1104
oklahoma-state-cowboys,1055
florida-gators,982
north-carolina-tar-heels,959
michigan-wolverines,914
stanford-cardinal,876
florida-state-seminoles,741
tcu-horned-frogs,713
navy-midshipmen,707
northwestern-wildcats,654
oregon-ducks,531
ole-miss-rebels,418
washington-state-cougars,411
houston-cougars,324
ucla-bruins,286
mississippi-state-bulldogs,170
toledo-rockets,156
temple-owls,140
utah-utes,131
pittsburgh-panthers,78
lsu-tigers,50
texas-am-aggies,35
wisconsin-badgers,29
air-force-falcons,22
usc-trojans,10
western-kentucky-hilltoppers,9
arkansas-razorbacks,8
georgia-bulldogs,7
byu-cougars,4
tennessee-volunteers,3
south-florida-bulls,2
arkansas-state-red-wolves,2
west-virginia-mountaineers,2
