Teams,Borda Points
ohio-state-buckeyes,1525
tcu-horned-frogs,1428
alabama-crimson-tide,1325
baylor-bears,1268
michigan-state-spartans,1258
auburn-tigers,1204
oregon-ducks,1164
usc-trojans,1105
georgia-bulldogs,1020
notre-dame-fighting-irish,910
clemson-tigers,901
ucla-bruins,751
lsu-tigers,727
arizona-state-sun-devils,660
georgia-tech-yellow-jackets,642
ole-miss-rebels,613
arkansas-razorbacks,460
oklahoma-sooners,448
wisconsin-badgers,447
stanford-cardinal,399
arizona-wildcats,355
boise-state-broncos,289
missouri-tigers,268
tennessee-volunteers,143
mississippi-state-bulldogs,123
texas-am-aggies,77
oklahoma-state-cowboys,57
virginia-tech-hokies,53
utah-utes,44
penn-state-nittany-lions,25
louisville-cardinals,15
nebraska-cornhuskers,10
cincinnati-bearcats,9
kansas-state-wildcats,8
florida-gators,6
north-carolina-state-wolfpack,6
texas-longhorns,5
byu-cougars,4
michigan-wolverines,3
northern-illinois-huskies,3
western-kentucky-hilltoppers,2
west-virginia-mountaineers,2
california-golden-bears,2
