Teams,Borda Points
ohio-state-buckeyes,1525
alabama-crimson-tide,1437
tcu-horned-frogs,1391
baylor-bears,1286
usc-trojans,1200
georgia-bulldogs,1090
notre-dame-fighting-irish,1073
florida-state-seminoles,1033
ucla-bruins,989
clemson-tigers,987
oregon-ducks,894
lsu-tigers,847
georgia-tech-yellow-jackets,777
ole-miss-rebels,773
oklahoma-sooners,766
texas-am-aggies,762
auburn-tigers,571
byu-cougars,408
arizona-wildcats,398
utah-utes,348
missouri-tigers,313
northwestern-wildcats,215
wisconsin-badgers,197
oklahoma-state-cowboys,62
temple-owls,57
west-virginia-mountaineers,47
mississippi-state-bulldogs,43
tennessee-volunteers,42
toledo-rockets,39
kansas-state-wildcats,35
arizona-state-sun-devils,28
houston-cougars,24
boise-state-broncos,24
north-carolina-state-wolfpack,17
florida-gators,17
minnesota-golden-gophers,11
arkansas-razorbacks,8
california-golden-bears,7
iowa-hawkeyes,7
miami-fl-hurricanes,4
stanford-cardinal,4
western-kentucky-hilltoppers,3
virginia-tech-hokies,3
duke-blue-devils,2
