Teams,Borda Points
ohio-state-buckeyes,1465
baylor-bears,1408
clemson-tigers,1381
lsu-tigers,1346
tcu-horned-frogs,1337
michigan-state-spartans,1249
alabama-crimson-tide,1162
notre-dame-fighting-irish,1022
stanford-cardinal,1016
iowa-hawkeyes,957
florida-gators,927
oklahoma-state-cowboys,885
utah-utes,825
oklahoma-sooners,732
michigan-wolverines,654
florida-state-seminoles,613
houston-cougars,523
ole-miss-rebels,474
toledo-rockets,421
north-carolina-tar-heels,305
ucla-bruins,243
temple-owls,227
mississippi-state-bulldogs,188
texas-am-aggies,132
wisconsin-badgers,89
usc-trojans,74
byu-cougars,35
northwestern-wildcats,30
duke-blue-devils,9
penn-state-nittany-lions,8
boise-state-broncos,6
california-golden-bears,6
appalachian-state-mountaineers,5
tennessee-volunteers,3
pittsburgh-panthers,3
navy-midshipmen,2
washington-state-cougars,2
