Teams,Borda Points
clemson-tigers,1496
ohio-state-buckeyes,1460
alabama-crimson-tide,1424
oklahoma-state-cowboys,1301
notre-dame-fighting-irish,1286
iowa-hawkeyes,1216
oklahoma-sooners,1182
florida-gators,1055
michigan-state-spartans,1008
baylor-bears,947
tcu-horned-frogs,859
north-carolina-tar-heels,793
houston-cougars,791
michigan-wolverines,739
stanford-cardinal,681
florida-state-seminoles,571
lsu-tigers,563
utah-utes,533
navy-midshipmen,488
wisconsin-badgers,369
usc-trojans,235
oregon-ducks,215
washington-state-cougars,209
ole-miss-rebels,59
toledo-rockets,53
arkansas-razorbacks,46
memphis-tigers,46
mississippi-state-bulldogs,33
ucla-bruins,28
pittsburgh-panthers,22
temple-owls,19
georgia-bulldogs,12
texas-am-aggies,9
bowling-green-falcons,6
western-kentucky-hilltoppers,6
air-force-falcons,2
arkansas-state-red-wolves,2
