Teams,Borda Points
ohio-state-buckeyes,1428
baylor-bears,1416
utah-utes,1362
tcu-horned-frogs,1338
lsu-tigers,1306
clemson-tigers,1252
michigan-state-spartans,1202
alabama-crimson-tide,1133
florida-state-seminoles,1041
stanford-cardinal,917
notre-dame-fighting-irish,898
iowa-hawkeyes,820
florida-gators,786
oklahoma-state-cowboys,735
michigan-wolverines,617
texas-am-aggies,615
oklahoma-sooners,568
memphis-tigers,558
toledo-rockets,359
california-golden-bears,350
houston-cougars,336
temple-owls,246
ole-miss-rebels,176
pittsburgh-panthers,88
mississippi-state-bulldogs,79
byu-cougars,23
ucla-bruins,22
north-carolina-tar-heels,21
texas-tech-red-raiders,19
georgia-bulldogs,17
western-kentucky-hilltoppers,12
arizona-state-sun-devils,11
utah-state-aggies,10
wisconsin-badgers,9
northwestern-wildcats,4
