Teams,Borda Points
ohio-state-buckeyes,1525
tcu-horned-frogs,1429
alabama-crimson-tide,1322
baylor-bears,1265
michigan-state-spartans,1256
auburn-tigers,1195
oregon-ducks,1161
usc-trojans,1089
georgia-bulldogs,996
florida-state-seminoles,966
notre-dame-fighting-irish,878
clemson-tigers,873
ucla-bruins,719
lsu-tigers,697
arizona-state-sun-devils,634
georgia-tech-yellow-jackets,612
arkansas-razorbacks,442
oklahoma-sooners,434
wisconsin-badgers,432
stanford-cardinal,384
arizona-wildcats,337
boise-state-broncos,283
missouri-tigers,259
tennessee-volunteers,138
mississippi-state-bulldogs,121
texas-am-aggies,74
oklahoma-state-cowboys,53
virginia-tech-hokies,51
utah-utes,43
penn-state-nittany-lions,26
louisville-cardinals,16
nebraska-cornhuskers,10
kansas-state-wildcats,8
cincinnati-bearcats,8
florida-gators,6
texas-longhorns,5
north-carolina-state-wolfpack,5
byu-cougars,4
michigan-wolverines,3
northern-illinois-huskies,3
western-kentucky-hilltoppers,2
west-virginia-mountaineers,2
california-golden-bears,2
