Teams,Borda Points
alabama-crimson-tide,1525
clemson-tigers,1464
stanford-cardinal,1360
ohio-state-buckeyes,1342
oklahoma-sooners,1270
michigan-state-spartans,1227
tcu-horned-frogs,1098
houston-cougars,1051
iowa-hawkeyes,982
ole-miss-rebels,975
notre-dame-fighting-irish,955
michigan-wolverines,914
baylor-bears,820
florida-state-seminoles,653
lsu-tigers,570
utah-utes,532
navy-midshipmen,504
oregon-ducks,433
oklahoma-state-cowboys,418
wisconsin-badgers,381
tennessee-volunteers,300
northwestern-wildcats,244
western-kentucky-hilltoppers,168
florida-gators,152
georgia-bulldogs,130
san-diego-state-aztecs,64
mississippi-state-bulldogs,62
washington-state-cougars,61
toledo-rockets,42
arkansas-razorbacks,30
appalachian-state-mountaineers,13
usc-trojans,10
boise-state-broncos,5
duke-blue-devils,4
temple-owls,3
byu-cougars,2
