Teams,Borda Points
ohio-state-buckeyes,1523
alabama-crimson-tide,1423
tcu-horned-frogs,1366
michigan-state-spartans,1354
baylor-bears,1240
usc-trojans,1146
georgia-bulldogs,1031
notre-dame-fighting-irish,1012
florida-state-seminoles,973
ucla-bruins,928
clemson-tigers,926
oregon-ducks,833
lsu-tigers,787
georgia-tech-yellow-jackets,717
ole-miss-rebels,715
oklahoma-sooners,705
texas-am-aggies,703
auburn-tigers,522
byu-cougars,362
arizona-wildcats,348
utah-utes,305
missouri-tigers,270
northwestern-wildcats,188
oklahoma-state-cowboys,52
temple-owls,46
west-virginia-mountaineers,41
tennessee-volunteers,36
mississippi-state-bulldogs,35
toledo-rockets,35
kansas-state-wildcats,29
arizona-state-sun-devils,27
houston-cougars,21
boise-state-broncos,19
north-carolina-state-wolfpack,14
florida-gators,14
minnesota-golden-gophers,10
arkansas-razorbacks,7
iowa-hawkeyes,6
california-golden-bears,5
miami-fl-hurricanes,3
stanford-cardinal,3
western-kentucky-hilltoppers,2
duke-blue-devils,2
virginia-tech-hokies,2
