Teams,Borda Points
ohio-state-buckeyes,1466
baylor-bears,1417
clemson-tigers,1378
lsu-tigers,1344
tcu-horned-frogs,1327
michigan-state-spartans,1250
alabama-crimson-tide,1163
stanford-cardinal,1062
notre-dame-fighting-irish,997
iowa-hawkeyes,934
florida-gators,869
oklahoma-state-cowboys,864
utah-utes,839
oklahoma-sooners,702
michigan-wolverines,674
memphis-tigers,663
florida-state-seminoles,576
houston-cougars,437
ole-miss-rebels,399
temple-owls,345
duke-blue-devils,311
pittsburgh-panthers,199
ucla-bruins,139
mississippi-state-bulldogs,126
texas-am-aggies,91
north-carolina-tar-heels,62
usc-trojans,40
byu-cougars,20
georgia-bulldogs,20
wisconsin-badgers,18
northwestern-wildcats,16
appalachian-state-mountaineers,9
california-golden-bears,6
washington-state-cougars,4
