Teams,Borda Points
clemson-tigers,1496
ohio-state-buckeyes,1460
alabama-crimson-tide,1424
oklahoma-state-cowboys,1301
notre-dame-fighting-irish,1286
iowa-hawkeyes,1216
oklahoma-sooners,1182
florida-gators,1055
michigan-state-spartans,1008
baylor-bears,946
tcu-horned-frogs,857
houston-cougars,792
north-carolina-tar-heels,791
michigan-wolverines,738
stanford-cardinal,670
florida-state-seminoles,565
lsu-tigers,554
utah-utes,528
navy-midshipmen,482
northwestern-wildcats,425
usc-trojans,233
oregon-ducks,212
washington-state-cougars,205
ole-miss-rebels,57
toledo-rockets,54
arkansas-razorbacks,46
memphis-tigers,46
mississippi-state-bulldogs,33
ucla-bruins,28
pittsburgh-panthers,21
temple-owls,19
georgia-bulldogs,12
texas-am-aggies,8
bowling-green-falcons,6
western-kentucky-hilltoppers,6
air-force-falcons,2
arkansas-state-red-wolves,2
