Teams,Borda Points
ohio-state-buckeyes,1449
tcu-horned-frogs,1391
baylor-bears,1389
utah-utes,1290
clemson-tigers,1261
lsu-tigers,1255
alabama-crimson-tide,1079
texas-am-aggies,1060
oklahoma-sooners,1031
florida-gators,988
florida-state-seminoles,981
northwestern-wildcats,811
ole-miss-rebels,791
notre-dame-fighting-irish,781
stanford-cardinal,677
usc-trojans,558
michigan-wolverines,513
georgia-bulldogs,502
ucla-bruins,474
oklahoma-state-cowboys,387
iowa-hawkeyes,310
california-golden-bears,288
toledo-rockets,127
boise-state-broncos,83
oregon-ducks,49
duke-blue-devils,45
houston-cougars,43
temple-owls,37
memphis-tigers,30
navy-midshipmen,24
arizona-state-sun-devils,21
mississippi-state-bulldogs,14
west-virginia-mountaineers,12
texas-tech-red-raiders,5
byu-cougars,4
kansas-state-wildcats,2
missouri-tigers,2
