Teams,Borda Points
ohio-state-buckeyes,1448
tcu-horned-frogs,1375
baylor-bears,1366
michigan-state-spartans,1299
utah-utes,1266
clemson-tigers,1230
lsu-tigers,1223
texas-am-aggies,1044
oklahoma-sooners,1018
florida-gators,972
florida-state-seminoles,961
northwestern-wildcats,806
notre-dame-fighting-irish,778
ole-miss-rebels,774
stanford-cardinal,675
usc-trojans,559
michigan-wolverines,513
georgia-bulldogs,502
ucla-bruins,473
oklahoma-state-cowboys,386
iowa-hawkeyes,310
california-golden-bears,288
toledo-rockets,127
boise-state-broncos,83
oregon-ducks,49
duke-blue-devils,45
houston-cougars,43
temple-owls,37
memphis-tigers,30
navy-midshipmen,24
arizona-state-sun-devils,21
mississippi-state-bulldogs,14
west-virginia-mountaineers,12
texas-tech-red-raiders,5
byu-cougars,4
kansas-state-wildcats,2
missouri-tigers,2
