Teams,Borda Points
clemson-tigers,1489
ohio-state-buckeyes,1460
alabama-crimson-tide,1376
baylor-bears,1351
oklahoma-state-cowboys,1256
notre-dame-fighting-irish,1219
stanford-cardinal,1144
iowa-hawkeyes,1091
lsu-tigers,1050
utah-utes,900
florida-gators,887
oklahoma-sooners,859
tcu-horned-frogs,841
michigan-state-spartans,807
michigan-wolverines,684
houston-cougars,564
north-carolina-tar-heels,512
ucla-bruins,410
florida-state-seminoles,391
mississippi-state-bulldogs,372
temple-owls,326
wisconsin-badgers,204
northwestern-wildcats,197
memphis-tigers,176
usc-trojans,113
byu-cougars,42
ole-miss-rebels,26
boise-state-broncos,7
toledo-rockets,6
texas-am-aggies,6
washington-state-cougars,4
western-kentucky-hilltoppers,3
