Pollster,Season,Week,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,13th,14th,15th,16th,17th,18th,19th,20th,21st,22nd,23rd,24th,25th
adam-jude,2015,11,ohio-state-buckeyes,clemson-tigers,baylor-bears,alabama-crimson-tide,stanford-cardinal,oklahoma-state-cowboys,notre-dame-fighting-irish,iowa-hawkeyes,lsu-tigers,florida-gators,tcu-horned-frogs,oklahoma-sooners,utah-utes,michigan-state-spartans,michigan-wolverines,houston-cougars,temple-owls,ucla-bruins,north-carolina-tar-heels,navy-midshipmen,mississippi-state-bulldogs,florida-state-seminoles,wisconsin-badgers,usc-trojans,memphis-tigers
adam-zucker,2015,11,clemson-tigers,ohio-state-buckeyes,alabama-crimson-tide,baylor-bears,iowa-hawkeyes,oklahoma-state-cowboys,notre-dame-fighting-irish,stanford-cardinal,lsu-tigers,utah-utes,oklahoma-sooners,michigan-state-spartans,florida-gators,florida-state-seminoles,tcu-horned-frogs,michigan-wolverines,houston-cougars,north-carolina-tar-heels,temple-owls,navy-midshipmen,mississippi-state-bulldogs,memphis-tigers,ucla-bruins,northwestern-wildcats,wisconsin-badgers
bob-asmussen,2015,11,ohio-state-buckeyes,clemson-tigers,alabama-crimson-tide,baylor-bears,oklahoma-state-cowboys,iowa-hawkeyes,stanford-cardinal,notre-dame-fighting-irish,oklahoma-sooners,lsu-tigers,michigan-state-spartans,florida-gators,tcu-horned-frogs,utah-utes,houston-cougars,michigan-wolverines,north-carolina-tar-heels,ucla-bruins,mississippi-state-bulldogs,wisconsin-badgers,northwestern-wildcats,navy-midshipmen,memphis-tigers,temple-owls,florida-state-seminoles
brent-axe,2015,11,clemson-tigers,ohio-state-buckeyes,alabama-crimson-tide,baylor-bears,iowa-hawkeyes,oklahoma-state-cowboys,notre-dame-fighting-irish,stanford-cardinal,lsu-tigers,florida-gators,oklahoma-sooners,tcu-horned-frogs,michigan-state-spartans,utah-utes,michigan-wolverines,north-carolina-tar-heels,temple-owls,houston-cougars,navy-midshipmen,memphis-tigers,mississippi-state-bulldogs,ucla-bruins,wisconsin-badgers,northwestern-wildcats,florida-state-seminoles
brett-mcmurphy,2015,11,clemson-tigers,oklahoma-state-cowboys,ohio-state-buckeyes,alabama-crimson-tide,baylor-bears,stanford-cardinal,notre-dame-fighting-irish,lsu-tigers,iowa-hawkeyes,florida-gators,utah-utes,oklahoma-sooners,michigan-state-spartans,tcu-horned-frogs,houston-cougars,michigan-wolverines,north-carolina-tar-heels,mississippi-state-bulldogs,ucla-bruins,northwestern-wildcats,navy-midshipmen,florida-state-seminoles,wisconsin-badgers,byu-cougars,boise-state-broncos
brian-howell,2015,11,ohio-state-buckeyes,clemson-tigers,baylor-bears,stanford-cardinal,alabama-crimson-tide,oklahoma-state-cowboys,notre-dame-fighting-irish,lsu-tigers,iowa-hawkeyes,utah-utes,florida-gators,oklahoma-sooners,michigan-state-spartans,michigan-wolverines,tcu-horned-frogs,houston-cougars,north-carolina-tar-heels,ucla-bruins,florida-state-seminoles,temple-owls,wisconsin-badgers,mississippi-state-bulldogs,usc-trojans,navy-midshipmen,memphis-tigers
chadd-cripe,2015,11,clemson-tigers,oklahoma-state-cowboys,ohio-state-buckeyes,alabama-crimson-tide,notre-dame-fighting-irish,lsu-tigers,iowa-hawkeyes,baylor-bears,florida-gators,stanford-cardinal,utah-utes,tcu-horned-frogs,florida-state-seminoles,michigan-state-spartans,michigan-wolverines,navy-midshipmen,northwestern-wildcats,oklahoma-sooners,north-carolina-tar-heels,mississippi-state-bulldogs,houston-cougars,temple-owls,ucla-bruins,usc-trojans,byu-cougars
chris-murray,2015,11,ohio-state-buckeyes,clemson-tigers,baylor-bears,alabama-crimson-tide,stanford-cardinal,oklahoma-state-cowboys,notre-dame-fighting-irish,iowa-hawkeyes,lsu-tigers,florida-gators,tcu-horned-frogs,michigan-state-spartans,utah-utes,oklahoma-sooners,michigan-wolverines,ucla-bruins,houston-cougars,north-carolina-tar-heels,wisconsin-badgers,navy-midshipmen,florida-state-seminoles,memphis-tigers,mississippi-state-bulldogs,temple-owls,northwestern-wildcats
dave-reardon,2015,11,clemson-tigers,alabama-crimson-tide,baylor-bears,oklahoma-state-cowboys,ohio-state-buckeyes,notre-dame-fighting-irish,lsu-tigers,stanford-cardinal,iowa-hawkeyes,utah-utes,tcu-horned-frogs,michigan-state-spartans,michigan-wolverines,oklahoma-sooners,florida-gators,mississippi-state-bulldogs,houston-cougars,wisconsin-badgers,ucla-bruins,florida-state-seminoles,north-carolina-tar-heels,navy-midshipmen,temple-owls,northwestern-wildcats,memphis-tigers
david-briggs,2015,11,ohio-state-buckeyes,clemson-tigers,alabama-crimson-tide,oklahoma-state-cowboys,baylor-bears,stanford-cardinal,notre-dame-fighting-irish,lsu-tigers,iowa-hawkeyes,utah-utes,oklahoma-sooners,florida-gators,north-carolina-tar-heels,michigan-state-spartans,michigan-wolverines,tcu-horned-frogs,houston-cougars,navy-midshipmen,florida-state-seminoles,ucla-bruins,temple-owls,mississippi-state-bulldogs,northwestern-wildcats,memphis-tigers,wisconsin-badgers
