Pollster,Season,Week,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,13th,14th,15th,16th,17th,18th,19th,20th,21st,22nd,23rd,24th,25th
duane-rankin,2015,4,ohio-state-buckeyes,tcu-horned-frogs,michigan-state-spartans,georgia-bulldogs,baylor-bears,ole-miss-rebels,florida-state-seminoles,notre-dame-fighting-irish,clemson-tigers,lsu-tigers,oregon-ducks,alabama-crimson-tide,ucla-bruins,oklahoma-sooners,texas-am-aggies,northwestern-wildcats,stanford-cardinal,arizona-wildcats,usc-trojans,georgia-tech-yellow-jackets,utah-utes,mississippi-state-bulldogs,missouri-tigers,wisconsin-badgers,oklahoma-state-cowboys
ed-daigneault,2015,4,ohio-state-buckeyes,tcu-horned-frogs,baylor-bears,michigan-state-spartans,florida-state-seminoles,notre-dame-fighting-irish,lsu-tigers,ole-miss-rebels,georgia-bulldogs,alabama-crimson-tide,clemson-tigers,oregon-ducks,ucla-bruins,texas-am-aggies,oklahoma-sooners,usc-trojans,arizona-wildcats,georgia-tech-yellow-jackets,utah-utes,byu-cougars,mississippi-state-bulldogs,boise-state-broncos,temple-owls,tennessee-volunteers,missouri-tigers
ed-johnson,2015,4,ole-miss-rebels,ohio-state-buckeyes,michigan-state-spartans,baylor-bears,georgia-bulldogs,alabama-crimson-tide,notre-dame-fighting-irish,tcu-horned-frogs,lsu-tigers,florida-state-seminoles,texas-am-aggies,ucla-bruins,oregon-ducks,clemson-tigers,oklahoma-sooners,tennessee-volunteers,oklahoma-state-cowboys,georgia-tech-yellow-jackets,byu-cougars,northwestern-wildcats,arizona-wildcats,utah-utes,usc-trojans,missouri-tigers,california-golden-bears
eric-avidon,2015,4,ohio-state-buckeyes,ole-miss-rebels,tcu-horned-frogs,michigan-state-spartans,georgia-bulldogs,baylor-bears,notre-dame-fighting-irish,lsu-tigers,ucla-bruins,alabama-crimson-tide,oregon-ducks,texas-am-aggies,florida-state-seminoles,clemson-tigers,oklahoma-sooners,georgia-tech-yellow-jackets,oklahoma-state-cowboys,northwestern-wildcats,utah-utes,arizona-wildcats,stanford-cardinal,usc-trojans,missouri-tigers,california-golden-bears,byu-cougars
eric-hansen,2015,4,ole-miss-rebels,michigan-state-spartans,ohio-state-buckeyes,tcu-horned-frogs,notre-dame-fighting-irish,georgia-bulldogs,alabama-crimson-tide,clemson-tigers,lsu-tigers,ucla-bruins,baylor-bears,oklahoma-sooners,texas-am-aggies,oregon-ducks,florida-state-seminoles,georgia-tech-yellow-jackets,northwestern-wildcats,utah-utes,stanford-cardinal,usc-trojans,byu-cougars,wisconsin-badgers,houston-cougars,tennessee-volunteers,mississippi-state-bulldogs
garland-gillen,2015,4,ohio-state-buckeyes,ole-miss-rebels,michigan-state-spartans,tcu-horned-frogs,notre-dame-fighting-irish,georgia-bulldogs,lsu-tigers,ucla-bruins,baylor-bears,florida-state-seminoles,clemson-tigers,oregon-ducks,alabama-crimson-tide,texas-am-aggies,oklahoma-sooners,arizona-wildcats,northwestern-wildcats,stanford-cardinal,usc-trojans,utah-utes,missouri-tigers,georgia-tech-yellow-jackets,houston-cougars,mississippi-state-bulldogs,byu-cougars
garry-smits,2015,4,ohio-state-buckeyes,notre-dame-fighting-irish,georgia-bulldogs,baylor-bears,tcu-horned-frogs,ole-miss-rebels,michigan-state-spartans,ucla-bruins,alabama-crimson-tide,clemson-tigers,oregon-ducks,florida-state-seminoles,texas-am-aggies,lsu-tigers,oklahoma-sooners,oklahoma-state-cowboys,arizona-wildcats,georgia-tech-yellow-jackets,utah-utes,northwestern-wildcats,tennessee-volunteers,stanford-cardinal,usc-trojans,iowa-hawkeyes,byu-cougars
gary-horowitz,2015,4,michigan-state-spartans,georgia-bulldogs,ohio-state-buckeyes,ole-miss-rebels,tcu-horned-frogs,notre-dame-fighting-irish,baylor-bears,lsu-tigers,oregon-ducks,alabama-crimson-tide,florida-state-seminoles,clemson-tigers,ucla-bruins,texas-am-aggies,oklahoma-sooners,arizona-wildcats,utah-utes,northwestern-wildcats,stanford-cardinal,usc-trojans,georgia-tech-yellow-jackets,byu-cougars,missouri-tigers,oklahoma-state-cowboys,mississippi-state-bulldogs
jay-binkley,2015,4,ohio-state-buckeyes,tcu-horned-frogs,ole-miss-rebels,michigan-state-spartans,baylor-bears,notre-dame-fighting-irish,florida-state-seminoles,georgia-bulldogs,lsu-tigers,alabama-crimson-tide,clemson-tigers,ucla-bruins,oklahoma-sooners,texas-am-aggies,oregon-ducks,utah-utes,arizona-wildcats,northwestern-wildcats,usc-trojans,missouri-tigers,georgia-tech-yellow-jackets,wisconsin-badgers,tennessee-volunteers,oklahoma-state-cowboys,byu-cougars
jeff-seidel,2015,4,ohio-state-buckeyes,ole-miss-rebels,michigan-state-spartans,lsu-tigers,notre-dame-fighting-irish,tcu-horned-frogs,georgia-bulldogs,florida-state-seminoles,baylor-bears,ucla-bruins,clemson-tigers,alabama-crimson-tide,oregon-ducks,texas-am-aggies,oklahoma-sooners,arizona-wildcats,utah-utes,northwestern-wildcats,georgia-tech-yellow-jackets,wisconsin-badgers,usc-trojans,oklahoma-state-cowboys,missouri-tigers,byu-cougars,mississippi-state-bulldogs
jim-dunaway,2015,4,ohio-state-buckeyes,michigan-state-spartans,tcu-horned-frogs,georgia-bulldogs,ole-miss-rebels,baylor-bears,notre-dame-fighting-irish,florida-state-seminoles,lsu-tigers,oklahoma-sooners,clemson-tigers,oregon-ducks,alabama-crimson-tide,ucla-bruins,texas-am-aggies,usc-trojans,arizona-wildcats,utah-utes,west-virginia-mountaineers,georgia-tech-yellow-jackets,northwestern-wildcats,stanford-cardinal,wisconsin-badgers,tennessee-volunteers,oklahoma-state-cowboys
jim-polzin,2015,4,ohio-state-buckeyes,tcu-horned-frogs,michigan-state-spartans,ole-miss-rebels,oregon-ducks,baylor-bears,lsu-tigers,notre-dame-fighting-irish,georgia-bulldogs,florida-state-seminoles,clemson-tigers,ucla-bruins,alabama-crimson-tide,oklahoma-sooners,texas-am-aggies,arizona-wildcats,georgia-tech-yellow-jackets,utah-utes,byu-cougars,missouri-tigers,northwestern-wildcats,texas-tech-red-raiders,stanford-cardinal,toledo-rockets,usc-trojans
jimmy-burch,2015,4,ohio-state-buckeyes,tcu-horned-frogs,michigan-state-spartans,ole-miss-rebels,baylor-bears,georgia-bulldogs,notre-dame-fighting-irish,lsu-tigers,oregon-ducks,clemson-tigers,florida-state-seminoles,texas-am-aggies,alabama-crimson-tide,ucla-bruins,oklahoma-sooners,northwestern-wildcats,arizona-wildcats,georgia-tech-yellow-jackets,utah-utes,oklahoma-state-cowboys,stanford-cardinal,usc-trojans,byu-cougars,missouri-tigers,texas-tech-red-raiders
joel-klatt,2015,4,michigan-state-spartans,ohio-state-buckeyes,tcu-horned-frogs,baylor-bears,ole-miss-rebels,lsu-tigers,ucla-bruins,georgia-bulldogs,oregon-ducks,notre-dame-fighting-irish,oklahoma-sooners,clemson-tigers,alabama-crimson-tide,texas-am-aggies,florida-state-seminoles,utah-utes,arizona-wildcats,northwestern-wildcats,stanford-cardinal,georgia-tech-yellow-jackets,usc-trojans,oklahoma-state-cowboys,california-golden-bears,wisconsin-badgers,texas-tech-red-raiders
joey-knight,2015,4,michigan-state-spartans,tcu-horned-frogs,ohio-state-buckeyes,baylor-bears,ucla-bruins,lsu-tigers,florida-state-seminoles,notre-dame-fighting-irish,oregon-ducks,ole-miss-rebels,clemson-tigers,alabama-crimson-tide,georgia-bulldogs,oklahoma-sooners,arizona-wildcats,texas-am-aggies,northwestern-wildcats,stanford-cardinal,georgia-tech-yellow-jackets,usc-trojans,missouri-tigers,wisconsin-badgers,utah-utes,byu-cougars,temple-owls
john-adams,2015,4,ole-miss-rebels,lsu-tigers,texas-am-aggies,michigan-state-spartans,ohio-state-buckeyes,ucla-bruins,notre-dame-fighting-irish,baylor-bears,tcu-horned-frogs,florida-state-seminoles,clemson-tigers,alabama-crimson-tide,oregon-ducks,georgia-bulldogs,oklahoma-sooners,northwestern-wildcats,utah-utes,byu-cougars,arizona-wildcats,miami-fl-hurricanes,oklahoma-state-cowboys,texas-tech-red-raiders,stanford-cardinal,georgia-tech-yellow-jackets,mississippi-state-bulldogs
john-clay,2015,4,ohio-state-buckeyes,tcu-horned-frogs,michigan-state-spartans,ole-miss-rebels,baylor-bears,georgia-bulldogs,florida-state-seminoles,clemson-tigers,ucla-bruins,lsu-tigers,notre-dame-fighting-irish,oregon-ducks,oklahoma-sooners,alabama-crimson-tide,arizona-wildcats,texas-am-aggies,northwestern-wildcats,mississippi-state-bulldogs,byu-cougars,stanford-cardinal,georgia-tech-yellow-jackets,tennessee-volunteers,utah-utes,usc-trojans,oklahoma-state-cowboys
john-shinn,2015,4,ohio-state-buckeyes,ole-miss-rebels,michigan-state-spartans,tcu-horned-frogs,baylor-bears,georgia-bulldogs,notre-dame-fighting-irish,ucla-bruins,lsu-tigers,florida-state-seminoles,clemson-tigers,oregon-ducks,oklahoma-sooners,texas-am-aggies,alabama-crimson-tide,utah-utes,byu-cougars,georgia-tech-yellow-jackets,northwestern-wildcats,stanford-cardinal,usc-trojans,arizona-wildcats,houston-cougars,oklahoma-state-cowboys,mississippi-state-bulldogs
jon-wilner,2015,4,ole-miss-rebels,michigan-state-spartans,notre-dame-fighting-irish,ohio-state-buckeyes,oregon-ducks,texas-am-aggies,alabama-crimson-tide,ucla-bruins,tcu-horned-frogs,lsu-tigers,utah-utes,georgia-bulldogs,byu-cougars,florida-state-seminoles,baylor-bears,oklahoma-sooners,georgia-tech-yellow-jackets,northwestern-wildcats,arizona-state-sun-devils,clemson-tigers,stanford-cardinal,boise-state-broncos,temple-owls,california-golden-bears,arizona-wildcats
josh-kendall,2015,4,ole-miss-rebels,ohio-state-buckeyes,michigan-state-spartans,texas-am-aggies,notre-dame-fighting-irish,georgia-bulldogs,lsu-tigers,tcu-horned-frogs,baylor-bears,florida-state-seminoles,ucla-bruins,alabama-crimson-tide,clemson-tigers,oklahoma-sooners,northwestern-wildcats,byu-cougars,oregon-ducks,wisconsin-badgers,arizona-wildcats,toledo-rockets,boise-state-broncos,arizona-state-sun-devils,minnesota-golden-gophers,georgia-tech-yellow-jackets,stanford-cardinal
keith-sargeant,2015,4,ohio-state-buckeyes,michigan-state-spartans,ole-miss-rebels,notre-dame-fighting-irish,ucla-bruins,lsu-tigers,tcu-horned-frogs,clemson-tigers,oklahoma-sooners,baylor-bears,florida-state-seminoles,georgia-bulldogs,alabama-crimson-tide,oregon-ducks,northwestern-wildcats,wisconsin-badgers,texas-am-aggies,arizona-wildcats,utah-utes,stanford-cardinal,kansas-state-wildcats,oklahoma-state-cowboys,missouri-tigers,miami-fl-hurricanes,iowa-hawkeyes
ken-medlin,2015,4,ohio-state-buckeyes,michigan-state-spartans,tcu-horned-frogs,baylor-bears,ole-miss-rebels,georgia-bulldogs,notre-dame-fighting-irish,lsu-tigers,florida-state-seminoles,alabama-crimson-tide,ucla-bruins,clemson-tigers,oregon-ducks,oklahoma-sooners,texas-am-aggies,arizona-wildcats,usc-trojans,missouri-tigers,utah-utes,northwestern-wildcats,wisconsin-badgers,georgia-tech-yellow-jackets,byu-cougars,oklahoma-state-cowboys,stanford-cardinal
kirk-bohls,2015,4,ole-miss-rebels,ohio-state-buckeyes,tcu-horned-frogs,michigan-state-spartans,baylor-bears,clemson-tigers,georgia-bulldogs,lsu-tigers,alabama-crimson-tide,texas-am-aggies,notre-dame-fighting-irish,florida-state-seminoles,oregon-ducks,utah-utes,northwestern-wildcats,stanford-cardinal,ucla-bruins,usc-trojans,oklahoma-sooners,arizona-wildcats,north-carolina-state-wolfpack,georgia-tech-yellow-jackets,oklahoma-state-cowboys,texas-tech-red-raiders,california-golden-bears
laura-keeley,2015,4,michigan-state-spartans,ohio-state-buckeyes,ole-miss-rebels,notre-dame-fighting-irish,tcu-horned-frogs,baylor-bears,ucla-bruins,clemson-tigers,lsu-tigers,florida-state-seminoles,alabama-crimson-tide,georgia-bulldogs,oklahoma-sooners,oregon-ducks,texas-am-aggies,arizona-wildcats,northwestern-wildcats,stanford-cardinal,georgia-tech-yellow-jackets,usc-trojans,wisconsin-badgers,byu-cougars,toledo-rockets,utah-utes,missouri-tigers
marc-weiszer,2015,4,michigan-state-spartans,ohio-state-buckeyes,ole-miss-rebels,tcu-horned-frogs,baylor-bears,georgia-bulldogs,florida-state-seminoles,notre-dame-fighting-irish,clemson-tigers,ucla-bruins,alabama-crimson-tide,oregon-ducks,texas-am-aggies,oklahoma-sooners,lsu-tigers,arizona-wildcats,georgia-tech-yellow-jackets,usc-trojans,utah-utes,northwestern-wildcats,missouri-tigers,byu-cougars,wisconsin-badgers,stanford-cardinal,west-virginia-mountaineers
matt-charboneau,2015,4,ohio-state-buckeyes,tcu-horned-frogs,michigan-state-spartans,baylor-bears,notre-dame-fighting-irish,georgia-bulldogs,florida-state-seminoles,oregon-ducks,ole-miss-rebels,clemson-tigers,alabama-crimson-tide,lsu-tigers,ucla-bruins,oklahoma-sooners,arizona-wildcats,usc-trojans,texas-am-aggies,georgia-tech-yellow-jackets,missouri-tigers,wisconsin-badgers,northwestern-wildcats,arizona-state-sun-devils,utah-utes,stanford-cardinal,byu-cougars
matt-mccoy,2015,4,ohio-state-buckeyes,tcu-horned-frogs,michigan-state-spartans,ole-miss-rebels,baylor-bears,georgia-bulldogs,lsu-tigers,notre-dame-fighting-irish,florida-state-seminoles,oregon-ducks,alabama-crimson-tide,ucla-bruins,oklahoma-sooners,texas-am-aggies,clemson-tigers,northwestern-wildcats,stanford-cardinal,usc-trojans,arizona-wildcats,utah-utes,georgia-tech-yellow-jackets,byu-cougars,wisconsin-badgers,oklahoma-state-cowboys,florida-gators
michael-lev,2015,4,ole-miss-rebels,tcu-horned-frogs,ohio-state-buckeyes,baylor-bears,michigan-state-spartans,georgia-bulldogs,lsu-tigers,clemson-tigers,notre-dame-fighting-irish,ucla-bruins,alabama-crimson-tide,florida-state-seminoles,oregon-ducks,oklahoma-sooners,texas-am-aggies,georgia-tech-yellow-jackets,northwestern-wildcats,stanford-cardinal,usc-trojans,tennessee-volunteers,houston-cougars,utah-utes,arizona-wildcats,byu-cougars,california-golden-bears
mike-sands,2015,4,ohio-state-buckeyes,tcu-horned-frogs,michigan-state-spartans,baylor-bears,ole-miss-rebels,notre-dame-fighting-irish,georgia-bulldogs,ucla-bruins,clemson-tigers,lsu-tigers,florida-state-seminoles,oregon-ducks,alabama-crimson-tide,georgia-tech-yellow-jackets,arizona-wildcats,oklahoma-sooners,texas-am-aggies,usc-trojans,wisconsin-badgers,byu-cougars,utah-utes,mississippi-state-bulldogs,northwestern-wildcats,oklahoma-state-cowboys,temple-owls
mike-sorensen,2015,4,ohio-state-buckeyes,ole-miss-rebels,michigan-state-spartans,tcu-horned-frogs,baylor-bears,georgia-bulldogs,notre-dame-fighting-irish,florida-state-seminoles,alabama-crimson-tide,oregon-ducks,lsu-tigers,ucla-bruins,clemson-tigers,oklahoma-sooners,texas-am-aggies,utah-utes,stanford-cardinal,usc-trojans,arizona-wildcats,wisconsin-badgers,northwestern-wildcats,toledo-rockets,byu-cougars,georgia-tech-yellow-jackets,missouri-tigers
mitch-vingle,2015,4,lsu-tigers,ole-miss-rebels,ohio-state-buckeyes,michigan-state-spartans,baylor-bears,georgia-bulldogs,oklahoma-sooners,tcu-horned-frogs,alabama-crimson-tide,notre-dame-fighting-irish,ucla-bruins,oregon-ducks,texas-am-aggies,clemson-tigers,florida-state-seminoles,arizona-wildcats,northwestern-wildcats,stanford-cardinal,usc-trojans,utah-utes,georgia-tech-yellow-jackets,west-virginia-mountaineers,oklahoma-state-cowboys,byu-cougars,mississippi-state-bulldogs
nate-sandell,2015,4,ohio-state-buckeyes,tcu-horned-frogs,michigan-state-spartans,baylor-bears,georgia-bulldogs,ole-miss-rebels,notre-dame-fighting-irish,lsu-tigers,florida-state-seminoles,ucla-bruins,oregon-ducks,clemson-tigers,alabama-crimson-tide,oklahoma-sooners,texas-am-aggies,usc-trojans,arizona-wildcats,utah-utes,northwestern-wildcats,georgia-tech-yellow-jackets,wisconsin-badgers,oklahoma-state-cowboys,arizona-state-sun-devils,missouri-tigers,west-virginia-mountaineers
nathan-deen,2015,4,ohio-state-buckeyes,michigan-state-spartans,georgia-bulldogs,lsu-tigers,ole-miss-rebels,notre-dame-fighting-irish,tcu-horned-frogs,texas-am-aggies,ucla-bruins,oklahoma-sooners,clemson-tigers,florida-state-seminoles,west-virginia-mountaineers,alabama-crimson-tide,baylor-bears,oregon-ducks,utah-utes,georgia-tech-yellow-jackets,usc-trojans,northwestern-wildcats,arizona-wildcats,mississippi-state-bulldogs,virginia-tech-hokies,byu-cougars,tennessee-volunteers
pete-diprimio,2015,4,michigan-state-spartans,ohio-state-buckeyes,tcu-horned-frogs,notre-dame-fighting-irish,georgia-bulldogs,ole-miss-rebels,baylor-bears,alabama-crimson-tide,florida-state-seminoles,oregon-ducks,ucla-bruins,clemson-tigers,lsu-tigers,oklahoma-sooners,texas-am-aggies,usc-trojans,arizona-wildcats,utah-utes,northwestern-wildcats,stanford-cardinal,oklahoma-state-cowboys,georgia-tech-yellow-jackets,byu-cougars,missouri-tigers,mississippi-state-bulldogs
rob-long,2015,4,ohio-state-buckeyes,tcu-horned-frogs,michigan-state-spartans,notre-dame-fighting-irish,baylor-bears,ole-miss-rebels,georgia-bulldogs,florida-state-seminoles,clemson-tigers,oklahoma-sooners,lsu-tigers,alabama-crimson-tide,oregon-ducks,ucla-bruins,arizona-wildcats,texas-am-aggies,wisconsin-badgers,utah-utes,stanford-cardinal,usc-trojans,missouri-tigers,oklahoma-state-cowboys,northwestern-wildcats,temple-owls,texas-tech-red-raiders
robert-cessna,2015,4,ohio-state-buckeyes,tcu-horned-frogs,michigan-state-spartans,ole-miss-rebels,florida-state-seminoles,georgia-bulldogs,baylor-bears,clemson-tigers,notre-dame-fighting-irish,lsu-tigers,ucla-bruins,texas-am-aggies,alabama-crimson-tide,oregon-ducks,oklahoma-sooners,northwestern-wildcats,stanford-cardinal,arizona-wildcats,usc-trojans,missouri-tigers,georgia-tech-yellow-jackets,wisconsin-badgers,byu-cougars,utah-utes,minnesota-golden-gophers
robert-gagliardi,2015,4,ohio-state-buckeyes,tcu-horned-frogs,michigan-state-spartans,ole-miss-rebels,baylor-bears,florida-state-seminoles,georgia-bulldogs,lsu-tigers,clemson-tigers,ucla-bruins,alabama-crimson-tide,notre-dame-fighting-irish,oregon-ducks,oklahoma-sooners,texas-am-aggies,arizona-wildcats,stanford-cardinal,missouri-tigers,usc-trojans,utah-utes,northwestern-wildcats,wisconsin-badgers,oklahoma-state-cowboys,georgia-tech-yellow-jackets,toledo-rockets
ross-dellenger,2015,4,ohio-state-buckeyes,michigan-state-spartans,tcu-horned-frogs,georgia-bulldogs,notre-dame-fighting-irish,ucla-bruins,baylor-bears,florida-state-seminoles,ole-miss-rebels,lsu-tigers,oregon-ducks,alabama-crimson-tide,oklahoma-sooners,clemson-tigers,texas-am-aggies,arizona-wildcats,georgia-tech-yellow-jackets,wisconsin-badgers,missouri-tigers,usc-trojans,utah-utes,northwestern-wildcats,iowa-hawkeyes,oklahoma-state-cowboys,memphis-tigers
rustin-dodd,2015,4,ohio-state-buckeyes,michigan-state-spartans,tcu-horned-frogs,baylor-bears,ole-miss-rebels,oregon-ducks,notre-dame-fighting-irish,georgia-bulldogs,lsu-tigers,clemson-tigers,alabama-crimson-tide,texas-am-aggies,oklahoma-sooners,ucla-bruins,florida-state-seminoles,georgia-tech-yellow-jackets,oklahoma-state-cowboys,northwestern-wildcats,west-virginia-mountaineers,arizona-wildcats,wisconsin-badgers,utah-utes,byu-cougars,stanford-cardinal,missouri-tigers
ryan-finley,2015,4,ohio-state-buckeyes,tcu-horned-frogs,michigan-state-spartans,baylor-bears,florida-state-seminoles,clemson-tigers,notre-dame-fighting-irish,lsu-tigers,ole-miss-rebels,georgia-bulldogs,ucla-bruins,oregon-ducks,alabama-crimson-tide,arizona-wildcats,oklahoma-sooners,usc-trojans,georgia-tech-yellow-jackets,texas-am-aggies,california-golden-bears,utah-utes,auburn-tigers,wisconsin-badgers,northwestern-wildcats,arizona-state-sun-devils,miami-fl-hurricanes
sam-mckewon,2015,4,ole-miss-rebels,notre-dame-fighting-irish,michigan-state-spartans,ohio-state-buckeyes,ucla-bruins,lsu-tigers,tcu-horned-frogs,georgia-bulldogs,texas-am-aggies,oklahoma-sooners,northwestern-wildcats,baylor-bears,utah-utes,alabama-crimson-tide,byu-cougars,florida-state-seminoles,clemson-tigers,oklahoma-state-cowboys,oregon-ducks,stanford-cardinal,california-golden-bears,usc-trojans,west-virginia-mountaineers,georgia-tech-yellow-jackets,arizona-wildcats
sam-werner,2015,4,ohio-state-buckeyes,ole-miss-rebels,michigan-state-spartans,baylor-bears,tcu-horned-frogs,georgia-bulldogs,notre-dame-fighting-irish,oregon-ducks,lsu-tigers,clemson-tigers,ucla-bruins,texas-am-aggies,florida-state-seminoles,oklahoma-sooners,arizona-wildcats,utah-utes,alabama-crimson-tide,northwestern-wildcats,georgia-tech-yellow-jackets,usc-trojans,wisconsin-badgers,oklahoma-state-cowboys,california-golden-bears,byu-cougars,west-virginia-mountaineers
