Pollster,Season,Week,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,13th,14th,15th,16th,17th,18th,19th,20th,21st,22nd,23rd,24th,25th
aaron-mcmann,2024,1,georgia-bulldogs,ohio-state-buckeyes,oregon-ducks,texas-longhorns,alabama-crimson-tide,ole-miss-rebels,notre-dame-fighting-irish,penn-state-nittany-lions,utah-utes,michigan-wolverines,missouri-tigers,lsu-tigers,florida-state-seminoles,clemson-tigers,tennessee-volunteers,kansas-state-wildcats,miami-fl-hurricanes,oklahoma-state-cowboys,oklahoma-sooners,texas-am-aggies,kansas-jayhawks,north-carolina-state-wolfpack,usc-trojans,arizona-wildcats,liberty-flames
adam-cole,2024,1,georgia-bulldogs,ohio-state-buckeyes,oregon-ducks,texas-longhorns,ole-miss-rebels,alabama-crimson-tide,florida-state-seminoles,michigan-wolverines,missouri-tigers,penn-state-nittany-lions,notre-dame-fighting-irish,lsu-tigers,north-carolina-state-wolfpack,utah-utes,tennessee-volunteers,oklahoma-sooners,kansas-state-wildcats,clemson-tigers,oklahoma-state-cowboys,usc-trojans,kansas-jayhawks,miami-fl-hurricanes,louisville-cardinals,arizona-wildcats,liberty-flames
adam-zucker,2024,1,ohio-state-buckeyes,georgia-bulldogs,texas-longhorns,oregon-ducks,alabama-crimson-tide,ole-miss-rebels,penn-state-nittany-lions,notre-dame-fighting-irish,utah-utes,michigan-wolverines,tennessee-volunteers,florida-state-seminoles,clemson-tigers,lsu-tigers,missouri-tigers,kansas-state-wildcats,oklahoma-sooners,oklahoma-state-cowboys,texas-am-aggies,miami-fl-hurricanes,louisville-cardinals,kansas-jayhawks,usc-trojans,west-virginia-mountaineers,arizona-wildcats
alex-taylor,2024,1,georgia-bulldogs,ohio-state-buckeyes,oregon-ducks,texas-longhorns,alabama-crimson-tide,notre-dame-fighting-irish,ole-miss-rebels,missouri-tigers,michigan-wolverines,penn-state-nittany-lions,utah-utes,tennessee-volunteers,florida-state-seminoles,lsu-tigers,clemson-tigers,oklahoma-sooners,oklahoma-state-cowboys,kansas-state-wildcats,washington-huskies,miami-fl-hurricanes,arizona-wildcats,north-carolina-state-wolfpack,kansas-jayhawks,virginia-tech-hokies,texas-am-aggies
amie-just,2024,1,georgia-bulldogs,ohio-state-buckeyes,texas-longhorns,oregon-ducks,ole-miss-rebels,notre-dame-fighting-irish,alabama-crimson-tide,missouri-tigers,michigan-wolverines,florida-state-seminoles,penn-state-nittany-lions,utah-utes,lsu-tigers,tennessee-volunteers,clemson-tigers,kansas-state-wildcats,oklahoma-sooners,oklahoma-state-cowboys,arizona-wildcats,louisville-cardinals,kansas-jayhawks,miami-fl-hurricanes,usc-trojans,texas-am-aggies,north-carolina-state-wolfpack
andy-yamashita,2024,1,georgia-bulldogs,ohio-state-buckeyes,oregon-ducks,alabama-crimson-tide,texas-longhorns,ole-miss-rebels,notre-dame-fighting-irish,penn-state-nittany-lions,utah-utes,michigan-wolverines,florida-state-seminoles,missouri-tigers,lsu-tigers,kansas-state-wildcats,oklahoma-state-cowboys,tennessee-volunteers,arizona-wildcats,clemson-tigers,oklahoma-sooners,miami-fl-hurricanes,texas-am-aggies,iowa-hawkeyes,usc-trojans,virginia-tech-hokies,louisville-cardinals
blair-kerkhoff,2024,1,georgia-bulldogs,ohio-state-buckeyes,oregon-ducks,texas-longhorns,alabama-crimson-tide,ole-miss-rebels,notre-dame-fighting-irish,michigan-wolverines,florida-state-seminoles,missouri-tigers,lsu-tigers,penn-state-nittany-lions,utah-utes,oklahoma-sooners,clemson-tigers,kansas-state-wildcats,oklahoma-state-cowboys,miami-fl-hurricanes,tennessee-volunteers,texas-am-aggies,iowa-hawkeyes,kansas-jayhawks,north-carolina-state-wolfpack,arizona-wildcats,usc-trojans
bob-asmussen,2024,1,ohio-state-buckeyes,georgia-bulldogs,texas-longhorns,oregon-ducks,ole-miss-rebels,alabama-crimson-tide,michigan-wolverines,missouri-tigers,florida-state-seminoles,notre-dame-fighting-irish,penn-state-nittany-lions,lsu-tigers,utah-utes,tennessee-volunteers,oklahoma-state-cowboys,clemson-tigers,oklahoma-sooners,miami-fl-hurricanes,kansas-jayhawks,texas-am-aggies,kansas-state-wildcats,usc-trojans,louisville-cardinals,arizona-wildcats,iowa-hawkeyes
bob-ballou,2024,1,georgia-bulldogs,ohio-state-buckeyes,oregon-ducks,texas-longhorns,michigan-wolverines,missouri-tigers,alabama-crimson-tide,ole-miss-rebels,florida-state-seminoles,tennessee-volunteers,notre-dame-fighting-irish,penn-state-nittany-lions,lsu-tigers,oklahoma-sooners,clemson-tigers,utah-utes,texas-am-aggies,kansas-state-wildcats,miami-fl-hurricanes,boise-state-broncos,oklahoma-state-cowboys,usc-trojans,west-virginia-mountaineers,north-carolina-state-wolfpack,arizona-wildcats
brenna-greene,2024,1,georgia-bulldogs,ohio-state-buckeyes,oregon-ducks,texas-longhorns,alabama-crimson-tide,ole-miss-rebels,notre-dame-fighting-irish,penn-state-nittany-lions,missouri-tigers,florida-state-seminoles,lsu-tigers,michigan-wolverines,tennessee-volunteers,utah-utes,texas-am-aggies,oklahoma-sooners,clemson-tigers,kansas-state-wildcats,oklahoma-state-cowboys,miami-fl-hurricanes,arizona-wildcats,usc-trojans,kansas-jayhawks,louisville-cardinals,north-carolina-state-wolfpack
brett-mcmurphy,2024,1,oregon-ducks,georgia-bulldogs,ohio-state-buckeyes,texas-longhorns,alabama-crimson-tide,ole-miss-rebels,penn-state-nittany-lions,miami-fl-hurricanes,notre-dame-fighting-irish,utah-utes,kansas-state-wildcats,oklahoma-state-cowboys,clemson-tigers,missouri-tigers,florida-state-seminoles,oklahoma-sooners,michigan-wolverines,tennessee-volunteers,iowa-hawkeyes,lsu-tigers,texas-am-aggies,usc-trojans,iowa-state-cyclones,virginia-tech-hokies,kansas-jayhawks
brian-fonseca,2024,1,ohio-state-buckeyes,georgia-bulldogs,oregon-ducks,texas-longhorns,ole-miss-rebels,michigan-wolverines,alabama-crimson-tide,penn-state-nittany-lions,florida-state-seminoles,notre-dame-fighting-irish,missouri-tigers,lsu-tigers,texas-am-aggies,kansas-state-wildcats,oklahoma-sooners,clemson-tigers,utah-utes,miami-fl-hurricanes,kansas-jayhawks,louisville-cardinals,arizona-wildcats,north-carolina-state-wolfpack,iowa-hawkeyes,oklahoma-state-cowboys,usc-trojans
brian-howell,2024,1,georgia-bulldogs,ohio-state-buckeyes,texas-longhorns,oregon-ducks,ole-miss-rebels,alabama-crimson-tide,penn-state-nittany-lions,notre-dame-fighting-irish,clemson-tigers,utah-utes,missouri-tigers,florida-state-seminoles,oklahoma-state-cowboys,michigan-wolverines,lsu-tigers,oklahoma-sooners,kansas-state-wildcats,tennessee-volunteers,miami-fl-hurricanes,kansas-jayhawks,texas-am-aggies,liberty-flames,arizona-wildcats,southern-methodist-mustangs,iowa-hawkeyes
chip-towers,2024,1,georgia-bulldogs,ohio-state-buckeyes,texas-longhorns,oregon-ducks,alabama-crimson-tide,notre-dame-fighting-irish,penn-state-nittany-lions,ole-miss-rebels,florida-state-seminoles,utah-utes,clemson-tigers,michigan-wolverines,miami-fl-hurricanes,lsu-tigers,missouri-tigers,oklahoma-state-cowboys,usc-trojans,wisconsin-badgers,tennessee-volunteers,oklahoma-sooners,iowa-hawkeyes,virginia-tech-hokies,louisville-cardinals,texas-am-aggies,north-carolina-state-wolfpack
chris-murray,2024,1,georgia-bulldogs,oregon-ducks,alabama-crimson-tide,texas-longhorns,ohio-state-buckeyes,oklahoma-sooners,missouri-tigers,tennessee-volunteers,michigan-wolverines,florida-state-seminoles,notre-dame-fighting-irish,penn-state-nittany-lions,lsu-tigers,clemson-tigers,ole-miss-rebels,kansas-jayhawks,kansas-state-wildcats,arizona-wildcats,oklahoma-state-cowboys,texas-am-aggies,utah-utes,north-carolina-state-wolfpack,louisville-cardinals,miami-fl-hurricanes,southern-methodist-mustangs
cody-nespor,2024,1,georgia-bulldogs,texas-longhorns,oregon-ducks,alabama-crimson-tide,ohio-state-buckeyes,notre-dame-fighting-irish,ole-miss-rebels,arizona-wildcats,missouri-tigers,michigan-wolverines,penn-state-nittany-lions,utah-utes,oklahoma-state-cowboys,florida-state-seminoles,lsu-tigers,oklahoma-sooners,clemson-tigers,liberty-flames,kansas-state-wildcats,north-carolina-state-wolfpack,tennessee-volunteers,louisville-cardinals,kansas-jayhawks,west-virginia-mountaineers,appalachian-state-mountaineers
creg-stephenson,2024,1,georgia-bulldogs,ohio-state-buckeyes,oregon-ducks,texas-longhorns,alabama-crimson-tide,michigan-wolverines,ole-miss-rebels,penn-state-nittany-lions,missouri-tigers,florida-state-seminoles,lsu-tigers,notre-dame-fighting-irish,utah-utes,tennessee-volunteers,clemson-tigers,kansas-state-wildcats,oklahoma-sooners,oklahoma-state-cowboys,texas-am-aggies,louisville-cardinals,tulane-green-wave,iowa-hawkeyes,kansas-jayhawks,appalachian-state-mountaineers,boise-state-broncos
damien-sordelett,2024,1,ohio-state-buckeyes,oregon-ducks,georgia-bulldogs,alabama-crimson-tide,texas-longhorns,michigan-wolverines,ole-miss-rebels,notre-dame-fighting-irish,penn-state-nittany-lions,florida-state-seminoles,lsu-tigers,clemson-tigers,utah-utes,missouri-tigers,oklahoma-sooners,oklahoma-state-cowboys,tennessee-volunteers,kansas-state-wildcats,virginia-tech-hokies,memphis-tigers,miami-fl-hurricanes,iowa-hawkeyes,liberty-flames,boise-state-broncos,appalachian-state-mountaineers
dave-preston,2024,1,georgia-bulldogs,ohio-state-buckeyes,oregon-ducks,texas-longhorns,alabama-crimson-tide,utah-utes,penn-state-nittany-lions,notre-dame-fighting-irish,michigan-wolverines,clemson-tigers,miami-fl-hurricanes,florida-state-seminoles,iowa-hawkeyes,ole-miss-rebels,oklahoma-state-cowboys,missouri-tigers,boise-state-broncos,lsu-tigers,virginia-tech-hokies,oklahoma-sooners,utsa-roadrunners,southern-methodist-mustangs,kansas-state-wildcats,tennessee-volunteers,usc-trojans
david-briggs,2024,1,georgia-bulldogs,ohio-state-buckeyes,oregon-ducks,texas-longhorns,alabama-crimson-tide,notre-dame-fighting-irish,ole-miss-rebels,missouri-tigers,penn-state-nittany-lions,michigan-wolverines,utah-utes,florida-state-seminoles,clemson-tigers,miami-fl-hurricanes,tennessee-volunteers,lsu-tigers,iowa-hawkeyes,oklahoma-state-cowboys,oklahoma-sooners,texas-am-aggies,kansas-state-wildcats,iowa-state-cyclones,southern-methodist-mustangs,virginia-tech-hokies,wisconsin-badgers
david-jablonski,2024,1,ohio-state-buckeyes,georgia-bulldogs,texas-longhorns,alabama-crimson-tide,oregon-ducks,florida-state-seminoles,utah-utes,ole-miss-rebels,clemson-tigers,notre-dame-fighting-irish,penn-state-nittany-lions,michigan-wolverines,lsu-tigers,missouri-tigers,tennessee-volunteers,kansas-state-wildcats,oklahoma-state-cowboys,texas-am-aggies,miami-fl-hurricanes,iowa-hawkeyes,iowa-state-cyclones,southern-methodist-mustangs,arizona-wildcats,boise-state-broncos,utsa-roadrunners
