Teams,Borda Points
georgia-bulldogs,1545
ohio-state-buckeyes,1478
texas-longhorns,1418
alabama-crimson-tide,1309
notre-dame-fighting-irish,1240
ole-miss-rebels,1212
oregon-ducks,1197
penn-state-nittany-lions,1146
missouri-tigers,968
michigan-wolverines,936
utah-utes,901
miami-fl-hurricanes,894
usc-trojans,813
tennessee-volunteers,785
oklahoma-sooners,706
oklahoma-state-cowboys,617
kansas-state-wildcats,614
lsu-tigers,430
arizona-wildcats,362
iowa-hawkeyes,328
louisville-cardinals,217
georgia-tech-yellow-jackets,183
north-carolina-state-wolfpack,176
clemson-tigers,158
texas-am-aggies,119
boise-state-broncos,59
boston-college-eagles,57
memphis-tigers,35
iowa-state-cyclones,33
nebraska-cornhuskers,30
southern-methodist-mustangs,28
washington-huskies,25
liberty-flames,16
vanderbilt-commodores,11
auburn-tigers,10
wisconsin-badgers,9
appalachian-state-mountaineers,5
tulane-green-wave,4
north-carolina-tar-heels,4
arkansas-razorbacks,3
kentucky-wildcats,3
utsa-roadrunners,3
west-virginia-mountaineers,2
colorado-buffaloes,2
unlv-rebels,2
