Teams,Borda Points
texas-longhorns,1527
georgia-bulldogs,1482
ohio-state-buckeyes,1432
alabama-crimson-tide,1328
tennessee-volunteers,1283
ole-miss-rebels,1269
miami-fl-hurricanes,1139
oregon-ducks,1073
penn-state-nittany-lions,1051
utah-utes,1037
missouri-tigers,1009
michigan-wolverines,805
usc-trojans,690
lsu-tigers,637
louisville-cardinals,553
notre-dame-fighting-irish,546
clemson-tigers,540
iowa-state-cyclones,530
illinois-fighting-illini,458
oklahoma-state-cowboys,388
oklahoma-sooners,375
byu-cougars,327
kansas-state-wildcats,168
texas-am-aggies,78
boise-state-broncos,69
washington-state-cougars,67
indiana-hoosiers,63
boston-college-eagles,55
unlv-rebels,53
pittsburgh-panthers,37
nebraska-cornhuskers,25
iowa-hawkeyes,24
james-madison-dukes,11
south-carolina-gamecocks,7
liberty-flames,4
ucf-knights,3
arkansas-razorbacks,3
southern-methodist-mustangs,2
navy-midshipmen,1
