Teams,Borda Points
georgia-bulldogs,1532
ohio-state-buckeyes,1490
oregon-ducks,1403
texas-longhorns,1386
alabama-crimson-tide,1260
ole-miss-rebels,1189
notre-dame-fighting-irish,1122
penn-state-nittany-lions,1061
michigan-wolverines,997
florida-state-seminoles,972
missouri-tigers,928
utah-utes,889
lsu-tigers,805
clemson-tigers,693
tennessee-volunteers,631
oklahoma-sooners,571
oklahoma-state-cowboys,546
kansas-state-wildcats,530
miami-fl-hurricanes,501
texas-am-aggies,303
kansas-jayhawks,249
north-carolina-state-wolfpack,192
usc-trojans,189
iowa-hawkeyes,155
louisville-cardinals,127
virginia-tech-hokies,88
boise-state-broncos,54
liberty-flames,38
southern-methodist-mustangs,38
iowa-state-cyclones,35
washington-huskies,26
memphis-tigers,21
west-virginia-mountaineers,20
wisconsin-badgers,17
nebraska-cornhuskers,16
utsa-roadrunners,7
appalachian-state-mountaineers,5
tulane-green-wave,5
kentucky-wildcats,5
auburn-tigers,3
colorado-buffaloes,2
