Teams,Borda Points
texas-longhorns,1527
georgia-bulldogs,1482
ohio-state-buckeyes,1432
alabama-crimson-tide,1328
tennessee-volunteers,1283
ole-miss-rebels,1269
miami-fl-hurricanes,1139
oregon-ducks,1073
penn-state-nittany-lions,1051
utah-utes,1037
missouri-tigers,1009
michigan-wolverines,809
usc-trojans,701
louisville-cardinals,599
notre-dame-fighting-irish,581
clemson-tigers,581
iowa-state-cyclones,575
illinois-fighting-illini,507
oklahoma-state-cowboys,434
oklahoma-sooners,426
byu-cougars,370
kansas-state-wildcats,210
texas-am-aggies,101
washington-state-cougars,89
boise-state-broncos,86
indiana-hoosiers,86
boston-college-eagles,72
unlv-rebels,68
pittsburgh-panthers,52
nebraska-cornhuskers,31
iowa-hawkeyes,31
james-madison-dukes,19
south-carolina-gamecocks,9
liberty-flames,5
ucf-knights,4
arkansas-razorbacks,4
arizona-wildcats,3
southern-methodist-mustangs,3
navy-midshipmen,2
