Teams,Borda Points
georgia-bulldogs,1566
texas-longhorns,1492
ohio-state-buckeyes,1476
alabama-crimson-tide,1331
ole-miss-rebels,1323
missouri-tigers,1125
tennessee-volunteers,1107
penn-state-nittany-lions,1090
oregon-ducks,1077
miami-fl-hurricanes,1073
usc-trojans,1022
utah-utes,1010
oklahoma-state-cowboys,734
kansas-state-wildcats,704
oklahoma-sooners,675
lsu-tigers,524
michigan-wolverines,507
notre-dame-fighting-irish,434
louisville-cardinals,387
arizona-wildcats,384
iowa-state-cyclones,316
clemson-tigers,299
nebraska-cornhuskers,144
northern-illinois-huskies,122
illinois-fighting-illini,107
boise-state-broncos,84
texas-am-aggies,70
syracuse-orange,67
memphis-tigers,42
washington-huskies,28
iowa-hawkeyes,26
kansas-jayhawks,24
vanderbilt-commodores,20
south-carolina-gamecocks,12
liberty-flames,11
unlv-rebels,10
wisconsin-badgers,9
north-carolina-tar-heels,7
california-golden-bears,3
byu-cougars,3
tcu-horned-frogs,2
ucf-knights,1
