Teams,Borda Points
georgia-bulldogs,1545
ohio-state-buckeyes,1478
texas-longhorns,1418
alabama-crimson-tide,1309
notre-dame-fighting-irish,1240
ole-miss-rebels,1213
oregon-ducks,1197
penn-state-nittany-lions,1146
missouri-tigers,969
michigan-wolverines,935
utah-utes,898
miami-fl-hurricanes,894
usc-trojans,813
tennessee-volunteers,787
oklahoma-sooners,709
oklahoma-state-cowboys,615
kansas-state-wildcats,611
lsu-tigers,426
kansas-jayhawks,366
arizona-wildcats,354
louisville-cardinals,212
georgia-tech-yellow-jackets,177
clemson-tigers,160
north-carolina-state-wolfpack,159
texas-am-aggies,114
boise-state-broncos,60
boston-college-eagles,56
iowa-state-cyclones,38
memphis-tigers,32
nebraska-cornhuskers,32
southern-methodist-mustangs,28
washington-huskies,25
liberty-flames,14
vanderbilt-commodores,11
wisconsin-badgers,10
auburn-tigers,10
tulane-green-wave,5
appalachian-state-mountaineers,5
north-carolina-tar-heels,5
kentucky-wildcats,4
utsa-roadrunners,4
arkansas-razorbacks,3
west-virginia-mountaineers,3
colorado-buffaloes,2
unlv-rebels,2
