Teams,Borda Points
texas-longhorns,1515
georgia-bulldogs,1494
ohio-state-buckeyes,1438
alabama-crimson-tide,1337
ole-miss-rebels,1294
tennessee-volunteers,1171
missouri-tigers,1109
miami-fl-hurricanes,1083
oregon-ducks,1078
penn-state-nittany-lions,1030
usc-trojans,992
utah-utes,893
kansas-state-wildcats,823
oklahoma-state-cowboys,728
oklahoma-sooners,638
lsu-tigers,533
notre-dame-fighting-irish,469
michigan-wolverines,445
louisville-cardinals,418
iowa-state-cyclones,346
clemson-tigers,293
nebraska-cornhuskers,272
northern-illinois-huskies,157
illinois-fighting-illini,131
texas-am-aggies,82
memphis-tigers,81
boise-state-broncos,64
unlv-rebels,57
boston-college-eagles,47
washington-state-cougars,32
arizona-wildcats,16
iowa-hawkeyes,15
california-golden-bears,12
indiana-hoosiers,12
toledo-rockets,9
liberty-flames,4
ucf-knights,4
arizona-state-sun-devils,3
north-carolina-tar-heels,3
south-carolina-gamecocks,3
byu-cougars,2
pittsburgh-panthers,2
