Teams,Borda Points
texas-longhorns,1527
georgia-bulldogs,1482
ohio-state-buckeyes,1432
alabama-crimson-tide,1328
tennessee-volunteers,1283
ole-miss-rebels,1269
miami-fl-hurricanes,1139
oregon-ducks,1073
penn-state-nittany-lions,1051
utah-utes,1037
missouri-tigers,1009
michigan-wolverines,806
usc-trojans,691
lsu-tigers,639
louisville-cardinals,553
notre-dame-fighting-irish,546
clemson-tigers,541
iowa-state-cyclones,530
illinois-fighting-illini,458
oklahoma-state-cowboys,388
oklahoma-sooners,376
byu-cougars,330
kansas-state-wildcats,169
texas-am-aggies,77
boise-state-broncos,71
washington-state-cougars,68
indiana-hoosiers,65
boston-college-eagles,55
unlv-rebels,53
pittsburgh-panthers,37
iowa-hawkeyes,26
james-madison-dukes,11
south-carolina-gamecocks,7
liberty-flames,4
ucf-knights,3
arkansas-razorbacks,3
arizona-wildcats,2
southern-methodist-mustangs,2
navy-midshipmen,1
