Teams,Borda Points
georgia-bulldogs,1545
ohio-state-buckeyes,1478
texas-longhorns,1418
alabama-crimson-tide,1309
notre-dame-fighting-irish,1240
ole-miss-rebels,1212
oregon-ducks,1197
penn-state-nittany-lions,1146
missouri-tigers,968
michigan-wolverines,936
utah-utes,899
miami-fl-hurricanes,895
usc-trojans,813
tennessee-volunteers,787
oklahoma-sooners,707
oklahoma-state-cowboys,616
kansas-state-wildcats,611
lsu-tigers,432
kansas-jayhawks,376
iowa-hawkeyes,328
louisville-cardinals,217
georgia-tech-yellow-jackets,179
north-carolina-state-wolfpack,168
clemson-tigers,159
texas-am-aggies,119
boise-state-broncos,59
boston-college-eagles,57
iowa-state-cyclones,34
memphis-tigers,33
nebraska-cornhuskers,30
southern-methodist-mustangs,27
washington-huskies,25
liberty-flames,13
vanderbilt-commodores,11
auburn-tigers,11
wisconsin-badgers,9
tulane-green-wave,5
kentucky-wildcats,4
appalachian-state-mountaineers,4
utsa-roadrunners,4
north-carolina-tar-heels,4
arkansas-razorbacks,3
west-virginia-mountaineers,3
colorado-buffaloes,2
unlv-rebels,2
