Teams,Borda Points
georgia-bulldogs,1566
texas-longhorns,1492
ohio-state-buckeyes,1476
alabama-crimson-tide,1331
ole-miss-rebels,1323
missouri-tigers,1125
tennessee-volunteers,1107
penn-state-nittany-lions,1090
oregon-ducks,1077
miami-fl-hurricanes,1073
usc-trojans,1022
utah-utes,1010
oklahoma-state-cowboys,737
kansas-state-wildcats,707
oklahoma-sooners,679
lsu-tigers,539
michigan-wolverines,522
notre-dame-fighting-irish,445
arizona-wildcats,405
iowa-state-cyclones,339
clemson-tigers,325
nebraska-cornhuskers,162
boston-college-eagles,137
northern-illinois-huskies,135
illinois-fighting-illini,123
boise-state-broncos,95
syracuse-orange,87
texas-am-aggies,79
memphis-tigers,44
washington-huskies,32
iowa-hawkeyes,27
kansas-jayhawks,26
vanderbilt-commodores,20
south-carolina-gamecocks,13
liberty-flames,11
unlv-rebels,10
wisconsin-badgers,10
north-carolina-tar-heels,7
california-golden-bears,4
byu-cougars,3
tcu-horned-frogs,2
ucf-knights,1
