Teams,Borda Points
georgia-bulldogs,1545
ohio-state-buckeyes,1478
texas-longhorns,1418
alabama-crimson-tide,1309
notre-dame-fighting-irish,1240
ole-miss-rebels,1212
oregon-ducks,1197
penn-state-nittany-lions,1146
missouri-tigers,968
michigan-wolverines,935
utah-utes,897
miami-fl-hurricanes,894
usc-trojans,812
tennessee-volunteers,785
oklahoma-sooners,705
oklahoma-state-cowboys,612
kansas-state-wildcats,609
lsu-tigers,413
kansas-jayhawks,358
arizona-wildcats,347
iowa-hawkeyes,302
louisville-cardinals,199
georgia-tech-yellow-jackets,165
north-carolina-state-wolfpack,151
texas-am-aggies,107
boise-state-broncos,52
boston-college-eagles,50
iowa-state-cyclones,32
nebraska-cornhuskers,32
memphis-tigers,29
southern-methodist-mustangs,25
washington-huskies,22
liberty-flames,14
vanderbilt-commodores,9
auburn-tigers,9
wisconsin-badgers,8
kentucky-wildcats,4
tulane-green-wave,4
north-carolina-tar-heels,4
appalachian-state-mountaineers,3
utsa-roadrunners,3
west-virginia-mountaineers,3
arkansas-razorbacks,2
colorado-buffaloes,2
unlv-rebels,2
