Teams,Borda Points
georgia-bulldogs,1532
ohio-state-buckeyes,1490
oregon-ducks,1403
texas-longhorns,1386
alabama-crimson-tide,1260
ole-miss-rebels,1189
notre-dame-fighting-irish,1122
penn-state-nittany-lions,1060
michigan-wolverines,995
florida-state-seminoles,971
missouri-tigers,927
utah-utes,890
lsu-tigers,805
clemson-tigers,693
tennessee-volunteers,631
oklahoma-sooners,569
oklahoma-state-cowboys,543
kansas-state-wildcats,533
miami-fl-hurricanes,501
texas-am-aggies,302
arizona-wildcats,260
north-carolina-state-wolfpack,191
usc-trojans,190
iowa-hawkeyes,153
louisville-cardinals,131
virginia-tech-hokies,87
boise-state-broncos,53
liberty-flames,40
southern-methodist-mustangs,38
iowa-state-cyclones,35
washington-huskies,24
memphis-tigers,22
west-virginia-mountaineers,20
nebraska-cornhuskers,17
wisconsin-badgers,15
appalachian-state-mountaineers,6
utsa-roadrunners,6
tulane-green-wave,5
kentucky-wildcats,4
auburn-tigers,2
colorado-buffaloes,2
