Teams,Borda Points
georgia-bulldogs,1532
ohio-state-buckeyes,1490
oregon-ducks,1403
texas-longhorns,1386
alabama-crimson-tide,1260
ole-miss-rebels,1189
notre-dame-fighting-irish,1122
penn-state-nittany-lions,1060
michigan-wolverines,995
florida-state-seminoles,971
missouri-tigers,927
utah-utes,887
lsu-tigers,804
clemson-tigers,689
tennessee-volunteers,631
oklahoma-sooners,566
oklahoma-state-cowboys,538
kansas-state-wildcats,527
miami-fl-hurricanes,492
texas-am-aggies,292
arizona-wildcats,240
kansas-jayhawks,232
north-carolina-state-wolfpack,173
usc-trojans,173
iowa-hawkeyes,141
louisville-cardinals,112
virginia-tech-hokies,77
boise-state-broncos,48
southern-methodist-mustangs,35
iowa-state-cyclones,33
washington-huskies,23
west-virginia-mountaineers,18
memphis-tigers,16
nebraska-cornhuskers,16
wisconsin-badgers,15
appalachian-state-mountaineers,6
utsa-roadrunners,6
tulane-green-wave,5
kentucky-wildcats,3
auburn-tigers,2
colorado-buffaloes,2
