Teams,Borda Points
texas-longhorns,1527
georgia-bulldogs,1482
ohio-state-buckeyes,1432
alabama-crimson-tide,1328
tennessee-volunteers,1283
ole-miss-rebels,1269
miami-fl-hurricanes,1139
oregon-ducks,1073
penn-state-nittany-lions,1051
utah-utes,1037
missouri-tigers,1009
michigan-wolverines,812
usc-trojans,711
lsu-tigers,657
louisville-cardinals,590
clemson-tigers,572
iowa-state-cyclones,567
illinois-fighting-illini,501
oklahoma-state-cowboys,429
oklahoma-sooners,416
byu-cougars,365
kansas-state-wildcats,206
texas-am-aggies,101
boise-state-broncos,85
washington-state-cougars,83
indiana-hoosiers,82
boston-college-eagles,68
unlv-rebels,64
pittsburgh-panthers,51
nebraska-cornhuskers,31
iowa-hawkeyes,28
james-madison-dukes,17
south-carolina-gamecocks,9
liberty-flames,5
ucf-knights,4
arkansas-razorbacks,4
arizona-wildcats,3
southern-methodist-mustangs,3
navy-midshipmen,1
