Teams,Borda Points
texas-longhorns,1515
georgia-bulldogs,1494
ohio-state-buckeyes,1438
alabama-crimson-tide,1337
ole-miss-rebels,1294
tennessee-volunteers,1172
missouri-tigers,1113
miami-fl-hurricanes,1088
oregon-ducks,1083
penn-state-nittany-lions,1034
usc-trojans,1000
utah-utes,920
oklahoma-state-cowboys,776
oklahoma-sooners,689
lsu-tigers,591
notre-dame-fighting-irish,524
michigan-wolverines,496
louisville-cardinals,473
iowa-state-cyclones,398
clemson-tigers,339
nebraska-cornhuskers,321
northern-illinois-huskies,192
illinois-fighting-illini,163
texas-am-aggies,102
memphis-tigers,99
boise-state-broncos,79
unlv-rebels,71
syracuse-orange,70
boston-college-eagles,61
washington-state-cougars,43
arizona-wildcats,20
iowa-hawkeyes,19
indiana-hoosiers,17
california-golden-bears,13
toledo-rockets,12
liberty-flames,6
arizona-state-sun-devils,6
ucf-knights,6
south-carolina-gamecocks,5
north-carolina-tar-heels,4
byu-cougars,3
pittsburgh-panthers,2
