Teams,Borda Points
georgia-bulldogs,1532
ohio-state-buckeyes,1490
oregon-ducks,1403
texas-longhorns,1387
alabama-crimson-tide,1268
ole-miss-rebels,1210
penn-state-nittany-lions,1098
michigan-wolverines,1038
florida-state-seminoles,1015
missouri-tigers,981
utah-utes,940
lsu-tigers,865
clemson-tigers,750
tennessee-volunteers,687
oklahoma-sooners,623
oklahoma-state-cowboys,599
kansas-state-wildcats,587
miami-fl-hurricanes,546
texas-am-aggies,336
arizona-wildcats,286
kansas-jayhawks,278
usc-trojans,212
north-carolina-state-wolfpack,210
iowa-hawkeyes,172
louisville-cardinals,142
virginia-tech-hokies,99
boise-state-broncos,62
liberty-flames,45
southern-methodist-mustangs,44
iowa-state-cyclones,40
washington-huskies,28
memphis-tigers,24
west-virginia-mountaineers,23
wisconsin-badgers,19
nebraska-cornhuskers,18
utsa-roadrunners,8
appalachian-state-mountaineers,7
tulane-green-wave,6
kentucky-wildcats,5
auburn-tigers,3
colorado-buffaloes,2
