Teams,Borda Points
michigan-wolverines,1539
washington-huskies,1499
texas-longhorns,1375
florida-state-seminoles,1358
alabama-crimson-tide,1329
georgia-bulldogs,1256
ohio-state-buckeyes,1185
oregon-ducks,1119
missouri-tigers,1014
penn-state-nittany-lions,960
ole-miss-rebels,944
oklahoma-sooners,867
lsu-tigers,823
arizona-wildcats,740
notre-dame-fighting-irish,636
louisville-cardinals,588
southern-methodist-mustangs,434
liberty-flames,430
north-carolina-state-wolfpack,392
iowa-hawkeyes,371
oregon-state-beavers,325
oklahoma-state-cowboys,270
james-madison-dukes,203
tennessee-volunteers,104
clemson-tigers,94
troy-trojans,85
miami-oh-redhawks,42
kansas-state-wildcats,41
utah-utes,39
toledo-rockets,26
kansas-jayhawks,8
kentucky-wildcats,5
