Teams,Borda Points
georgia-bulldogs,1537
michigan-wolverines,1421
texas-longhorns,1378
ohio-state-buckeyes,1350
florida-state-seminoles,1344
penn-state-nittany-lions,1225
washington-huskies,1210
usc-trojans,1149
oregon-ducks,1060
utah-utes,968
notre-dame-fighting-irish,900
alabama-crimson-tide,859
lsu-tigers,814
north-carolina-tar-heels,688
washington-state-cougars,680
duke-blue-devils,679
miami-fl-hurricanes,567
oregon-state-beavers,418
ole-miss-rebels,400
tennessee-volunteers,305
florida-gators,264
missouri-tigers,243
kansas-jayhawks,175
fresno-state-bulldogs,88
kansas-state-wildcats,77
kentucky-wildcats,57
louisville-cardinals,45
colorado-buffaloes,44
ucla-bruins,32
maryland-terrapins,31
tcu-horned-frogs,22
tulane-green-wave,17
syracuse-orange,12
wisconsin-badgers,8
air-force-falcons,8
clemson-tigers,7
texas-am-aggies,6
