Teams,Borda Points
georgia-bulldogs,1476
michigan-wolverines,1412
texas-longhorns,1403
ohio-state-buckeyes,1335
florida-state-seminoles,1315
penn-state-nittany-lions,1207
washington-huskies,1194
oregon-ducks,1096
usc-trojans,1060
notre-dame-fighting-irish,959
alabama-crimson-tide,906
oklahoma-sooners,830
washington-state-cougars,769
north-carolina-tar-heels,731
oregon-state-beavers,650
miami-fl-hurricanes,614
utah-utes,499
duke-blue-devils,425
kentucky-wildcats,386
missouri-tigers,377
tennessee-volunteers,349
lsu-tigers,182
fresno-state-bulldogs,170
louisville-cardinals,123
maryland-terrapins,111
kansas-state-wildcats,58
texas-am-aggies,44
ucla-bruins,23
tulane-green-wave,12
air-force-falcons,11
west-virginia-mountaineers,9
wisconsin-badgers,9
clemson-tigers,7
james-madison-dukes,6
kansas-jayhawks,4
colorado-buffaloes,2
