Teams,Borda Points
georgia-bulldogs,1553
michigan-wolverines,1494
ohio-state-buckeyes,1446
florida-state-seminoles,1421
washington-huskies,1327
oregon-ducks,1235
texas-longhorns,1189
alabama-crimson-tide,1114
penn-state-nittany-lions,1044
oklahoma-sooners,1010
ole-miss-rebels,990
notre-dame-fighting-irish,850
lsu-tigers,817
missouri-tigers,722
louisville-cardinals,683
oregon-state-beavers,585
utah-utes,541
tennessee-volunteers,512
ucla-bruins,376
tulane-green-wave,355
kansas-jayhawks,297
james-madison-dukes,244
usc-trojans,175
kansas-state-wildcats,145
oklahoma-state-cowboys,95
liberty-flames,69
north-carolina-tar-heels,67
fresno-state-bulldogs,23
miami-fl-hurricanes,14
arizona-wildcats,10
toledo-rockets,5
rutgers-scarlet-knights,4
